Authors,Author Affiliations,Publication Year,Funding Information,Author Keywords,IEEE Terms
Y. Sun; J. Zhang; A. Tibo; P. Aghabeyki; Z. Wei; S. Luo; S. Zhang,"Department of Electronic Systems, Antennas, Propagation and Millimeter-Wave Systems (APMS) Section, Aalborg University, Aalborg, Denmark; Department of Electronic Systems, Antennas, Propagation and Millimeter-Wave Systems (APMS) Section, Aalborg University, Aalborg, Denmark; Computer Science Department, Aalborg University, Aalborg, Denmark; Department of Electronic Systems, Antennas, Propagation and Millimeter-Wave Systems (APMS) Section, Aalborg University, Aalborg, Denmark; Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China; College of Electronic and Information Engineering, Anhui University, Hefei, Anhui, China; Department of Electronic Systems, Antennas, Propagation and Millimeter-Wave Systems (APMS) Section, Aalborg University, Aalborg, Denmark",2025,,Acquisition function;Bayesian optimization (BO);design exploration;dipole antenna;low profile;tree-structured Parzen estimator;wideband antenna,Broadband antennas;Dipole antennas;Hardware design languages;Optimization;Broadband communication;Substrates;Antennas;Antenna measurements;Bayes methods;Reflector antennas
C. Zhang; Y. Wang; Z. Zhu; S. Sun; J. Shi; Y. He; P. Lu; C. Song,"Shanghai Institute of Optics and Fine Mechanics, Chinese Academy of Sciences, Shanghai, China; School of Science, Wuhan University of Technology, Wuhan, China; School of Science, Wuhan University of Technology, Wuhan, China; School of Science, Wuhan University of Technology, Wuhan, China; College of Electronics and Information Engineering, Shenzhen University, Shenzhen, China; College of Electronics and Information Engineering, Shenzhen University, Shenzhen, China; School of Electronics and Information Engineering, Sichuan University, Chengdu, China; College of Electronics and Information Engineering, Shenzhen University, Shenzhen, China",2025,National Natural Science Foundation of China(grant numbers:62101394); Foundation from the Guangxi Key Laboratory of Optoelectronic Information Processing(grant numbers:GD21203); ,Harmonic beam steering;radio frequency (RF) energy harvesting;rectifier;second-order harmonic generation (SHG),Rectifiers;Harmonic analysis;Schottky diodes;Radio frequency;Power system harmonics;Wireless sensor networks;Probes;Impedance;Frequency conversion;Feeds
B. Han; Q. Wu; C. Yu; H. Wang; W. Hong,"School of Information Science and Engineering and the State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; School of Information Science and Engineering and the State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; School of Information Science and Engineering and the State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; School of Information Science and Engineering and the State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; School of Information Science and Engineering and the State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China",2025,"National Natural Science Foundation of China(grant numbers:62271133,62371120); ",Base station antenna;cross-dipole antenna;dual-polarization;low-wind-load;machine learning (ML);multiphysics,Metals;Topology;Antenna arrays;Loaded antennas;Antennas;Load modeling;Dipole antennas;Radomes;Optimization methods;Computational modeling
K. Ji; Y. Zhou; H. Yang; Z. Zhang; T. Li; S. Li; X. Cao,"Information and Navigation College, Air Force Engineering University, Xi’an, China; Information and Navigation College, Air Force Engineering University, Xi’an, China; Information and Navigation College, Air Force Engineering University, Xi’an, China; Information and Navigation College, Air Force Engineering University, Xi’an, China; Information and Navigation College, Air Force Engineering University, Xi’an, China; Information and Navigation College, Air Force Engineering University, Xi’an, China; Information and Navigation College, Air Force Engineering University, Xi’an, China",2025,"National Natural Science Foundation of China(grant numbers:62171460,62371466); Natural Science Basic Research Program of Shaanxi Province of China(grant numbers:2024JC-ZDXM-39,2024RS-CXTD-08,20220104); ",Asymmetric;dual beam;full-space continuous scanning;open stopband;spoof surface plasmon polariton (SSPP),Frequency modulation;Dispersion;Antennas;Harmonic analysis;Modulation;Radar antennas;Periodic structures;Power transmission lines;Propagation constant;Phased arrays
W. Jia; A. Jakobsson; J. Jian; P. Li; B. Huang; W. -Q. Wang,"School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; Division of Mathematical Statistics, Center for Mathematical Sciences, Lund University, Lund, Sweden; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China",2025,National Natural Science Foundation of China(grant numbers:62171092); Postdoctoral Program for Innovation Talents(grant numbers:BX20240054); ,Frequency diverse array multiple-input-multiple-output (FDA-MIMO);iterative optimization;maximin problem;signal-to-interference-plus-noise ratio (SINR);steering vector mismatch;unimodular transmit sequence,Vectors;Interference;Baseband;Receiving antennas;Optimization;Uncertainty;Signal to noise ratio;Robustness;Radar antennas;MIMO radar
M. Hamza; C. Exadaktylos; C. L. Zekios; S. V. Georgakopoulos,"Department of Electrical and Computer Engineering, Florida International University College of Engineering and Computing, Miami, FL, USA; Department of Electrical and Computer Engineering, Florida International University College of Engineering and Computing, Miami, FL, USA; Department of Electrical and Computer Engineering, Florida International University College of Engineering and Computing, Miami, FL, USA; Department of Electrical and Computer Engineering, Florida International University College of Engineering and Computing, Miami, FL, USA",2025,"Air Force Office of Scientific Research(grant numbers:FA9550-18-1-0191,FA9550-19-1-0290,FA9550-21-1-0309); Dissertation Year Fellowship from Florida International University; ",Fully planar inverted-L element (FILE) element;millimeter-wave (mmWave) bands;planar arrays;tightly coupled dipole arrays (TCDAs);ultrawideband (UWB) arrays,Millimeter wave communication;Finite element analysis;Fabrication;Standards;Antennas and propagation;Planar arrays;Bandwidth;Three-dimensional printing;Computer architecture;Complexity theory
S. M. H. Mousavi; K. Sultan; L. Guo; A. S. Janani; K. Bialkowski; A. M. Abbosh,"School of Electrical Engineering and Computer Science (EECS), The University of Queensland, Brisbane, QLD, Australia; School of Electrical Engineering and Computer Science (EECS), The University of Queensland, Brisbane, QLD, Australia; School of Electrical Engineering and Computer Science (EECS), The University of Queensland, Brisbane, QLD, Australia; School of Electrical Engineering and Computer Science (EECS), The University of Queensland, Brisbane, QLD, Australia; School of Electrical Engineering and Computer Science (EECS), The University of Queensland, Brisbane, QLD, Australia; School of Electrical Engineering and Computer Science (EECS), The University of Queensland, Brisbane, QLD, Australia",2025,University of Queensland Research Training Program Scholarship; ,Circularly polarized (CP) antenna;microwave imaging;substrate integrated wave antenna;torso imaging,Imaging;Antennas;Torso;Substrates;Microwave antennas;Liver;Lenses;Solid modeling;Lungs;Resonant frequency
J. Zhou; Z. Wang; Y. Wang; D. Zhu; C. Pang; Y. Li,"State Key Laboratory of Complex Electromagnetic Environment Effects on Electronics and Information System, College of Electronic Science and Technology, National University of Defense Technology, Changsha, China; State Key Laboratory of Complex Electromagnetic Environment Effects on Electronics and Information System, College of Electronic Science and Technology, National University of Defense Technology, Changsha, China; State Key Laboratory of Complex Electromagnetic Environment Effects on Electronics and Information System, College of Electronic Science and Technology, National University of Defense Technology, Changsha, China; State Key Laboratory of Complex Electromagnetic Environment Effects on Electronics and Information System, College of Electronic Science and Technology, National University of Defense Technology, Changsha, China; State Key Laboratory of Complex Electromagnetic Environment Effects on Electronics and Information System, College of Electronic Science and Technology, National University of Defense Technology, Changsha, China; State Key Laboratory of Complex Electromagnetic Environment Effects on Electronics and Information System, College of Electronic Science and Technology, National University of Defense Technology, Changsha, China",2025,"National Natural Science Foundation of China(grant numbers:62301580,61921001); ",Array architecture;low cost;polarimetric phased array radar (PPAR);polarization radiation stability,Phased arrays;Polarization;Phase shifters;Antenna arrays;Antennas and propagation;Radio frequency;Costs;Radar polarimetry;Radar;Transmitting antennas
G. Kyriakou; M. Kovaleva; K. F. Warnick; D. B. Davidson; P. Bolli,"INAF-Arcetri Astrophysical Observatory (INAF-OAA), Florence, Italy; International Centre for Radio Astronomy Research (ICRAR), Curtin University, Perth, WA, Australia; Department of Electrical and Computer Engineering, Brigham Young University, Provo, UT, USA; International Centre for Radio Astronomy Research (ICRAR), Curtin University, Perth, WA, Australia; INAF-Arcetri Astrophysical Observatory (INAF-OAA), Florence, Italy",2025,State Government of Western Australia; ,Antenna array mutual coupling;antenna radiation patterns;embedded element patterns (EEPs);mutual impedance matrix (MIM);radio astronomy;unmanned aerial vehicle (UAV) measurements,Impedance;Antenna arrays;Antenna measurements;Extraterrestrial measurements;Phased arrays;Noise measurement;Noise;Impedance measurement;Generators;Autonomous aerial vehicles
C. A. Mussman; D. H. Werner,"Department of Electrical Engineering, The Pennsylvania State University, University Park, PA, USA; Department of Electrical Engineering, The Pennsylvania State University, University Park, PA, USA",2025,,Analytical;directivity;element pattern;phased array,Phased arrays;Antennas and propagation;Antenna radiation patterns;Topology;Finite element analysis;Lattices;Tuning;Planar arrays;Costs;Apertures
J. Zhang; G. Xu; K. Jin; Y. Zou; K. Kang; W. -Y. Yin,"Innovative Institute of Electromagnetic Information and Electronic Integration (EIEI), Key Laboratory of Advanced Micro/Nano Electronic Devices and Smart Systems of Zhejiang Province, College of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China; Information Materials and Intelligent Sensing Laboratory of Anhui Province and the Key Laboratory of Electromagnetic Environmental Sensing of Anhui Higher Education Institutes, Anhui University, Hefei, China; Innovative Institute of Electromagnetic Information and Electronic Integration (EIEI), Key Laboratory of Advanced Micro/Nano Electronic Devices and Smart Systems of Zhejiang Province, College of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China; Innovative Institute of Electromagnetic Information and Electronic Integration (EIEI), Key Laboratory of Advanced Micro/Nano Electronic Devices and Smart Systems of Zhejiang Province, College of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China; School of Electronic Science and Engineering, University of Electronic Science and Technology of China (UESTC), Chengdu, China; Innovative Institute of Electromagnetic Information and Electronic Integration (EIEI), Key Laboratory of Advanced Micro/Nano Electronic Devices and Smart Systems of Zhejiang Province, College of Information Science and Electronic Engineering, Zhejiang University, Hangzhou, China",2025,National Natural Science Foundation of China (NSFC)(grant numbers:61931007); Anhui Provincial Key Research and Development Plan(grant numbers:2022a05050020); ,Adaptive genetic algorithm (AGA);aperture efficiency (AE);deep neural network (DNN);differentially fed;microstrip cross-grid array antenna (MCGAA);parasitic patches,Antennas;Microstrip antenna arrays;Microstrip;Artificial neural networks;Training;Aperture antennas;Resonant frequency;Millimeter wave technology;Microstrip antennas;Adaptive arrays
W. Mu; H. Yuan; L. Zhu; G. Xu; Z. Hao; L. Li; Q. Cao,"College of Electronic and Information Engineering, Nanjing University of Aeronautics and Astronautics, Nanjing, China; College of Electronic and Information Engineering, Nanjing University of Aeronautics and Astronautics, Nanjing, China; College of Electronic and Information Engineering, Nanjing University of Aeronautics and Astronautics, Nanjing, China; College of Electronic and Information Engineering, Nanjing University of Aeronautics and Astronautics, Nanjing, China; College of Electronic and Information Engineering, Nanjing University of Aeronautics and Astronautics, Nanjing, China; College of Electronic and Information Engineering, Nanjing University of Aeronautics and Astronautics, Nanjing, China; College of Electronic and Information Engineering, Nanjing University of Aeronautics and Astronautics, Nanjing, China",2025,,Circularly polarization (CP) antenna;frequency-selective absorber-polarization converter (FSAPC) structure;radar cross section reduction;stealth and radiation functions,Antenna arrays;Metals;Reflector antennas;Phase change materials;Metasurfaces;Slot antennas;Radar antennas;Frequency conversion;Absorption;Antennas
J. Xu Sun; J. Feng Yu; H. Shen Zhu; W. Jie Feng; Y. J. Cheng,"EHF Key Laboratory of Fundamental Science, School of Electronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; EHF Key Laboratory of Fundamental Science, School of Electronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; Guangdong Provincial Key Laboratory of Millimeter-Wave and Terahertz, School of Electronic and Information Engineering, South China University of Technology of China, Guangzhou, China; Guangdong Provincial Key Laboratory of Millimeter-Wave and Terahertz, School of Electronic and Information Engineering, South China University of Technology of China, Guangzhou, China; EHF Key Laboratory of Fundamental Science, School of Electronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China",2025,National Key Research and Development Plan of China(grant numbers:2021YFB2900402); ,Array of array (AoA);beam-scanning antenna;grating lobe suppression;magnetoelectric (ME) dipole;millimeter-wave;sparsely excited array;subarray;unconventional phased array,Phased arrays;Topology;Computer architecture;Microprocessors;Gratings;Antennas;Radio frequency;Antenna feeds;Shape;Millimeter wave communication
K. S. Arjun; V. Prahannathan; R. Gopika; C. Saha,"Department of Avionics, Indian Institute of Space Science and Technology, Thiruvananthapuram, India; Department of Avionics, Indian Institute of Space Science and Technology, Thiruvananthapuram, India; Department of Avionics, Indian Institute of Space Science and Technology, Thiruvananthapuram, India; Department of Avionics, Indian Institute of Space Science and Technology, Thiruvananthapuram, India",2025,,Beam steering;multiharmonic;pulsewidth modulated (PWM);time-modulated array (TMA),Harmonic analysis;Pulse width modulation;Switches;Power system harmonics;Control systems;Antenna arrays;Wireless communication;Radio frequency;Field programmable gate arrays;Antennas
A. Singh; C. E. Saavedra,"Department of Electrical and Computer Engineering, Queen’s University, Kingston, ON, Canada; Department of Electrical and Computer Engineering, Queen’s University, Kingston, ON, Canada",2025,Natural Sciences and Engineering Research Council of Canada (NSERC) Discovery Grant(grant numbers:RGPIN-2022-05204); ,Antenna;beam steering (BS);beamforming;dipole;k band;magnetoelectric (ME);millimeter wave;miniaturization;mm-wave 5G;phased array;reactive impedance surface (RIS);substrate-integrated coaxial line (SICL);wideband,Impedance;Substrates;Dipole antennas;Surface impedance;Antennas;Dielectrics;Phased arrays;Beam steering;Antenna measurements;Wideband
G. -Y. Deng; Y. -H. Zhang; H. -T. Gao; F. Zhou; S. -Y. He; G. -Q. Zhu,"School of Electronic Information, Wuhan University, Wuhan, China; School of Electronic Information, Wuhan University, Wuhan, China; School of Electronic Information, Wuhan University, Wuhan, China; School of Electronic Information, Wuhan University, Wuhan, China; School of Electronic Information, Wuhan University, Wuhan, China; School of Electronic Information, Wuhan University, Wuhan, China",2025,"National Natural Science Foundation of China(grant numbers:62231026,61571333); ",Aperture efficiency (AE);Chebyshev;phase modulation;sidelobe;transmitarray antenna (TA),Metasurfaces;Transmitting antennas;Aperture antennas;Chebyshev approximation;Phase modulation;Propagation losses;Gain;Antenna measurements;Transfer functions;Computer architecture
J. Zhao; S. Qiao; H. Topozlu; J. Wu; M. M. Honari; J. H. Booske; N. Behdad,"Department of Electrical and Computer Engineering, University of Wisconsin-Madison, Madison, WI, USA; Department of Electrical and Computer Engineering, University of Wisconsin-Madison, Madison, WI, USA; Department of Electrical and Computer Engineering, University of Wisconsin-Madison, Madison, WI, USA; Department of Electrical and Computer Engineering, University of Wisconsin-Madison, Madison, WI, USA; NVIDIA Corporation, Santa Clara, CA, USA; Department of Electrical and Computer Engineering, University of Wisconsin-Madison, Madison, WI, USA; Department of Electrical and Computer Engineering, University of Wisconsin-Madison, Madison, WI, USA",2025,Department of Navy through the Office of Naval Research(grant numbers:N00014-21-1-2387); ,Antenna arrays;beam scanning;electronic reconfigurability;periodic structures;reflectarray antennas,PIN photodiodes;Reflector antennas;Quantization (signal);Bandwidth;Broadband antennas;Patch antennas;Dipole antennas;Reflection;Prototypes;Microstrip antennas
J. J. Gedney; J. T. Johnson; R. J. Burkholder,"Department of Electrical and Computer Engineering and the ElectroScience Laboratory, The Ohio State University, Columbus, OH, USA; Department of Electrical and Computer Engineering and the ElectroScience Laboratory, The Ohio State University, Columbus, OH, USA; Department of Electrical and Computer Engineering and the ElectroScience Laboratory, The Ohio State University, Columbus, OH, USA",2025,Office of Naval Research(grant numbers:N00014-20-1-2810); ,Coherent radar cross section (RCS);rough surface scattering,Surface roughness;Rough surfaces;Surface waves;Surface treatment;Optical surface waves;Vectors;Standards;Monte Carlo methods;Random processes;Density functional theory
S. Lian; W. Wang; S. Lou; P. Li; W. Zhang,"National Key Laboratory of Electromechanical Coupling in Electronic Equipment, Xidian University, Xi'an, China; National Key Laboratory of Electromechanical Coupling in Electronic Equipment, Xidian University, Xi'an, China; National Key Laboratory of Electromechanical Coupling in Electronic Equipment, Xidian University, Xi'an, China; State Key Laboratory of Electromechanical Integrated Manufacturing of High-Performance Electronic Equipment, Xidian University, Xi'an, China; National Key Laboratory of Electromechanical Coupling in Electronic Equipment, Xidian University, Xi'an, China",2025,"National Natural Science Foundation of China(grant numbers:52275270,52305278); Natural Science Basic Research Program of Shaanxi(grant numbers:2023-JC-JQ-38); National Key Research and Development Plan “Gravitational Wave Detection” Key Special Project(grant numbers:2021YFC2203501); Aeronautical Science Foundation of China(grant numbers:2023Z068081001); ",Array structure;infinitesimal dipole model (IDM);mutual coupling;scattering,Scattering;Mutual coupling;Vectors;Antenna arrays;Mathematical models;Electromagnetic scattering;Computational efficiency;Broadband antennas;Computational modeling;Antennas and propagation
Y. Gu; Z. Zhou; C. Li; S. Jing; M. Sheng; W. Zhao,"Research Center for Electromagnetic Environ- mental Effects, School of Mechanical Engineering, Southeast University, Nanjing, China; Research Center for Electromagnetic Environ- mental Effects, School of Mechanical Engineering, Southeast University, Nanjing, China; Research Center for Electromagnetic Environ- mental Effects, School of Mechanical Engineering, Southeast University, Nanjing, China; Research Center for Electromagnetic Environ- mental Effects, School of Mechanical Engineering, Southeast University, Nanjing, China; Research Center for Electromagnetic Environ- mental Effects, School of Mechanical Engineering, Southeast University, Nanjing, China; Research Center for Electromagnetic Environ- mental Effects, School of Mechanical Engineering, Southeast University, Nanjing, China",2025,Aeronautical Science Foundation of China: Research on Measurement Method of HIRF Electromagnetic Environment (ASFC)(grant numbers:20200026069001); ,Algorithm;bounded wave simulator (BWS);current distribution;electric dipole;Fourier transform (FT);nonuniform multiconductor transmission lines (NMTLs),Power transmission lines;Transmission line measurements;Wires;Current distribution;Antennas and propagation;Transient analysis;Time-domain analysis;Discrete Fourier transforms;Frequency-domain analysis;Voltage measurement
A. Mazzinghi; A. Mori; M. Bercigli; M. Bandinelli; A. Freni,"Department of Information Engineering, University of Florence, Florence, Italy; IDS Ingegneria dei Sistemi S.p.A., Pisa, Italy; IDS Ingegneria dei Sistemi S.p.A., Pisa, Italy; IDS Ingegneria dei Sistemi S.p.A., Pisa, Italy; Department of Information Engineering, University of Florence, Florence, Italy",2025,European Union - PON Research and Innovation 2014–2020; ,Boundary conditions;method of moments (MoM);radar cross section (RCS);sheet materials,Boundary conditions;Slabs;Method of moments;Polynomials;Transmission line matrix methods;Impedance;Accuracy;Spectral analysis;Nonhomogeneous media;Electromagnetics
K. Yang; C. Liu; W. Yu; T. Jun Cui,"Institute of Electromagnetic Space and the State Key Laboratory of Millimeter Wave, Southeast University, Nanjing, China; Institute of Electromagnetic Space and the State Key Laboratory of Millimeter Wave, Southeast University, Nanjing, China; Institute of Electromagnetic Space and the State Key Laboratory of Millimeter Wave, Southeast University, Nanjing, China; Institute of Electromagnetic Space and the State Key Laboratory of Millimeter Wave, Southeast University, Nanjing, China",2025,"National Natural Science Foundation of China(grant numbers:62301146,62288101); National Key Research and Development Program of China(grant numbers:2023YFB3811501); Natural Science Foundation of Jiangsu Province of China(grant numbers:BK20230816); China Postdoctoral Science Foundation through the Institute of Electromagnetic Space and the State Key Laboratory of Millimeter Wave of Southeast University(grant numbers:2023M730554,BX20220065); ",Deep learning;multiple bounce computation (MBC);point-ray intersection (PRI);point cloud;shooting and bouncing ray (SBR),Point cloud compression;Reflection;Geometry;Ray tracing;Computational modeling;Accuracy;Vectors;Three-dimensional displays;Electromagnetics;Surface waves
T. -Y. Gao; Y. -C. Jiao; Y. -X. Zhang; L. Zhang,"Shaanxi Key Laboratory of Large Scale Electromagnetic Computing, Xidian University, Xi’an, Shaanxi, China; Shaanxi Key Laboratory of Large Scale Electromagnetic Computing, Xidian University, Xi’an, Shaanxi, China; Shaanxi Key Laboratory of Large Scale Electromagnetic Computing, Xidian University, Xi’an, Shaanxi, China; Shaanxi Key Laboratory of Large Scale Electromagnetic Computing, Xidian University, Xi’an, Shaanxi, China",2025,National Natural Science Foundation of China(grant numbers:62301379); Sichuan Province Engineering Research Center for Broadband Microwave Circuit High Density Integration(grant numbers:BMERC004-2023-06); ,Antenna optimization;Bayesian optimization (BO);differential evolution (DE) algorithm;Gaussian process (GP);local optimization,Optimization;Prediction algorithms;Antennas;Predictive models;Computational modeling;Bayes methods;Training;Databases;Adaptation models;Switches
O. Kanhere; H. Poddar; T. S. Rappaport,"NYU Wireless Research Center, NYU Tandon School of Engineering, New York University, Brooklyn, NY, USA; NYU Wireless Research Center, NYU Tandon School of Engineering, New York University, Brooklyn, NY, USA; NYU Wireless Research Center, NYU Tandon School of Engineering, New York University, Brooklyn, NY, USA",2025,"New York University (NYU) Wireless Industrial Affiliates Program; National Science Foundation (NSF)(grant numbers:1909206,2037845); ",5G;6G;channel modeling;machine learning;mmWave;sub-THz;wireless ray tracing,Wireless communication;Ray tracing;Reflection;Wireless sensor networks;Calibration;Time measurement;Millimeter wave communication;Loss measurement;Delays;Production facilities
