Authors,Author Affiliations,Publication Year,Funding Information,Author Keywords,IEEE Terms
K. Sarabandi; M. Rao,"Department of Electrical Engineering and Computer Science, Radiation Laboratory, University of Michigan, Ann Arbor, MI, USA; Department of Electrical Engineering and Computer Science, Radiation Laboratory, University of Michigan, Ann Arbor, MI, USA",2023,,HF communications;impedance matching;receiving antennas;signal-to-noise ratio (SNR);small antennas,Receiving antennas;Antennas;Signal to noise ratio;Impedance;Dipole antennas;Bandwidth;Antenna theory
S. Koziel; N. Çalık; P. Mahouti; M. A. Belen,"Engineering Optimization and Modeling Center, Reykjavik University, Reykjavik, Iceland; Department of Biomedical Engineering, Istanbul Medeniyet University, Istanbul, Turkey; Department of Aviation Electrics and Electronics, Yıldız Technical University, Istanbul, Turkey; Department of Electrical and Electronic Engineering, Iskenderun Technical University, İskenderun/Hatay, Turkey",2023,Icelandic Centre for Research (RANNIS)(grant numbers:217771); Narodowe Centrum Nauki(grant numbers:2020/37/B/ST7/01448); ,Antenna design;deep learning (DL);electromagnetic (EM)-driven design;learning by examples;surrogate modeling,Antennas;Computational modeling;Data models;Predictive models;Costs;Analytical models;Deep learning
G. P. Carrara; C. L. Zekios; S. V. Georgakopoulos,"Department of Electrical and Computer Engineering, Florida International University, Miami, FL, USA; Department of Electrical and Computer Engineering, Florida International University, Miami, FL, USA; Department of Electrical and Computer Engineering, Florida International University, Miami, FL, USA",2023,Air Force Office of Scientific Research(grant numbers:FA9550-19-1-0290); ,Fan beam;high gain;leaky-wave antenna (LWA);TM11 high-order mode,Leaky wave antennas;5G mobile communication;Substrates;Microstrip;Measurement by laser beam;Fans;Faces
S. -Y. Ooi; P. -S. Chee; E. -H. Lim; J. -H. Low; F. -L. Bong,"Department of Electrical and Electronic Engineering, Universiti Tunku Abdul Rahman, Kajang, Malaysia; Department of Mechatronics and Biomedical Engineering, Universiti Tunku Abdul Rahman, Kajang, Malaysia; Department of Electrical and Electronic Engineering, Universiti Tunku Abdul Rahman, Kajang, Malaysia; Department of Mechatronics and Biomedical Engineering, Universiti Tunku Abdul Rahman, Kajang, Malaysia; HID Global Sdn Bhd, Kulai, Malaysia",2023,UTAR Research Fund: IPSR/RMC/UTARRF/2019-C1/L08 (vote: 6200/LM7); ,Omnidirectional;on-metal;patch antenna;ultrahigh-frequency (UHF) tag antenna;zero resonance,Antennas;Impedance;Integrated circuits;Dipole antennas;UHF antennas;Tuning;Slot antennas
M. Bertrand; M. Ettorre; G. Valerio; M. Albani; M. Casaletti,"Group of Electrical Engineering (GeePs), Centre National de la Recherche Scientifique (CNRS), UMR 8507, Sorbonne Université, Paris, France; Centre National de la Recherche Scientifique (CNRS), Institut d’Électronique et des Technologies du numéRique (IETR)–UMR 6164, University of Rennes 1, Rennes, France; Group of Electrical Engineering (GeePs), Centre National de la Recherche Scientifique (CNRS), UMR 8507, Sorbonne Université, Paris, France; Department of Information Engineering and Mathematics (DIISM), University of Siena, Siena, Italy; Thales Research and Technology (TRT), Palaiseau, France",2023,Direction Générale de l’Armement (DGA) through the Agence Nationale de la Recherche (ANR) Accompagnement Spécifique des travaux de Recherches et d’Innovation Défense (ASTRID) Fast Hybrid Electromagnetic Modeling for the analysis of highly-integrated complex 3D substrate integrated waveguide antenna front-ends (Fast-HEM-3DSIW)(grant numbers:ANR-16-ASTR-0001); ,Leaky-wave antenna;optimization;pillbox;radial line slot antenna (RLSA),Apertures;Bandwidth;Antennas;Broadband antennas;Topology;Leaky wave antennas;Slot antennas
A. Roy; K. J. Vinoy; N. Martin; S. Mallégol; C. Quendo,"Department of Electrical Communication Engineering, Indian Institute of Science, Bengaluru, Karnataka, India; Department of Electrical Communication Engineering, Indian Institute of Science, Bengaluru, Karnataka, India; Laboratoire des Sciences et Techniques de l’Information, De la Communication et de la Connaissance (Lab-STICC), University of Brest, Brest, France; Thales DMS, Brest, France; Laboratoire des Sciences et Techniques de l’Information, De la Communication et de la Connaissance (Lab-STICC), University of Brest, Brest, France",2023,,Absorbing metasurface;Archimedean spiral antenna;circular polarization (CP);low-profile wideband antenna,Spirals;Metasurfaces;Antennas;Resistors;Wideband;Broadband antennas;Absorption
R. M. van Schelven; W. H. Syed; G. Carluccio; K. Doris; A. de Graauw; A. Neto; D. Cavallo,"NXP Semiconductors, Eindhoven, AE, The Netherlands; NXP Semiconductors, Eindhoven, AE, The Netherlands; NXP Semiconductors, Eindhoven, AE, The Netherlands; NXP Semiconductors, Eindhoven, AE, The Netherlands; NXP Semiconductors, Eindhoven, AE, The Netherlands; Microelectronics Department, Electrical Engineering, Mathematics and Computer Science Faculty, Delft University of Technology, Delft, CD, The Netherlands; Microelectronics Department, Electrical Engineering, Mathematics and Computer Science Faculty, Delft University of Technology, Delft, CD, The Netherlands",2023,Dutch Technology Foundation NWO-TTW [WAtt LEvel transmitters at mm-waves(grant numbers:15591); TTW-NXP Partnership Programme “Advanced 5G Solutions.”; ,Artificial dielectric layers (ADLs);leaky waves;millimeter-waves (mm-waves);pattern diversity;pattern shaping;phased array,Phased arrays;Antenna radiation patterns;Dielectrics;Power transmission lines;Slot antennas;Dispersion;Bandwidth
A. H. Murshed; M. A. Hossain; N. K. Kiem; N. H. Hai; M. A. Hossain; E. Nishiyama; I. Toyoda,"Department of Electronics and Telecommunication Engineering, Chittagong University of Engineering and Technology, Chattogram, Bangladesh; Department of Electronics and Telecommunication Engineering, Chittagong University of Engineering and Technology, Chattogram, Bangladesh; Faculty of Communication Engineering, School of Electrical and Electronics Engineering, Hanoi University of Science and Technology, Hanoi, Vietnam; Faculty of Communication Engineering, School of Electrical and Electronics Engineering, Hanoi University of Science and Technology, Hanoi, Vietnam; Department of Electrical and Electronic Engineering, Bangladesh University Business and Technology, Dhaka, Bangladesh; Department of Electrical and Electronic Engineering, Saga University, Saga, Japan; Department of Electrical and Electronic Engineering, Saga University, Saga, Japan",2023,,Cavity-backed antenna;hybrid antenna;sidelobe level (SLL);substrate integrated waveguide (SIW);TE₁₀₁,Antennas;Substrates;Slot antennas;Microwave antenna arrays;Electric fields;Microwave antennas;Microwave communication
R. C. Dai; H. Su; S. J. Yang; J. -H. Ou; X. Y. Zhang,"School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; School of Electronic and Information Engineering and the School of Future Technology, South China University of Technology, Guangzhou, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China",2023,"National Natural Science Foundation of China(grant numbers:62031016,62271213,61901179); Fundamental Research Funds for the Central Universities; ",Aperture-shared array;base station antenna;blockage effect;broadband electromagnetic (EM)-transparent;dual-band base station array,Antenna arrays;Dielectrics;Broadband antennas;Antennas;Power transmission lines;Dual band;Broadband communication
Z. Cao; Y. Li; Z. Zhang; M. F. Iskander,"Department of Electronic Engineering, Tsinghua University, Beijing, China; Department of Electronic Engineering, Tsinghua University, Beijing, China; Department of Electronic Engineering, Tsinghua University, Beijing, China; Hawaii Center for Advanced Communications, University of Hawai’i at Manoa, Honolulu, HI, USA",2023,"National Natural Science Foundation of China(grant numbers:61971254,62271279); ",Archimedean spiral cam;drive mechanism;reconfigurable reflectarray;timing belts;timing pulleys,Spirals;Fasteners;Timing;Shafts;Repeaters;Pulleys;Electron tubes
V. Kaim; N. Singh; B. K. Kanaujia; L. Matekovits; K. P. Esselle; K. Rambabu,"School of Computational and Integrative Sciences, Jawaharlal Nehru University, New Delhi, India; G. D. Goenka University, Gurugram, India; School of Computational and Integrative Sciences, Jawaharlal Nehru University, New Delhi, India; Department of Electronics and Telecommunications, Politecnico di Turin, Turin, Italy; School of Electrical and Data Engineering, University of Technology Sydney, Ultimo, NSW, Australia; Department of Electrical and Computer Engineering, University of Alberta, Edmonton, AB, Canada",2023,"Council of Scientific and Industrial Research (CSIR), India(grant numbers:09 / 263 (1181) / 2019-EMR-I); Romanian Ministry of Education and Research, CNCS—UEFISCDI, within PNCDI III(grant numbers:pn-III- P4-ID-PCE-2020-0404); ",Cubic rectenna multi-input-multi-output (MIMO) system (CRMS);dc combiner;far-field wireless power transfer (WPT);multichannel;polarization diversity;series-parallel connection;spatial diversity;specific absorption rate (SAR),Rectennas;Antennas;Phantoms;MIMO communication;Rectifiers;Radio frequency;Antenna measurements
C. A. Guo; Y. J. Guo; H. Zhu; W. Ni; J. Yuan,"School of Electrical Engineering and Telecommunications, University of New South Wales, Sydney, NSW, Australia; Global Big Data Technologies Centre, University of Technology Sydney, Ultimo, NSW, Australia; Global Big Data Technologies Centre, University of Technology Sydney, Ultimo, NSW, Australia; CSIRO Data61, Marsfield, NSW, Australia; School of Electrical Engineering and Telecommunications, University of New South Wales, Sydney, NSW, Australia",2023,Australian Research Council (ARC) Discovery Project(grant numbers:DP220103596); ARC Linkage Project(grant numbers:LP200301482); ,5G;6G;beam synthesis;Blass matrix;feed network;generalized joined coupler (GJC) matrix;individual beam steering;low sidelobes;multibeam antennas;Nolen matrix;nulling,Butler matrices;Couplers;Phase shifters;Optimization methods;Manganese;Phased arrays;Sensors
J. Gao; H. Wang; Y. Zuo; J. Yang; X. Chen; M. Zhang; X. Zhang; W. Cheng; J. Liang; T. Zhang,"Purple Mountain Observatory (PMO), Chinese Academy of Sciences, Nanjing, China; Purple Mountain Observatory (PMO), Chinese Academy of Sciences, Nanjing, China; Purple Mountain Observatory (PMO), Chinese Academy of Sciences, Nanjing, China; Purple Mountain Observatory (PMO), Chinese Academy of Sciences, Nanjing, China; Purple Mountain Observatory (PMO), Chinese Academy of Sciences, Nanjing, China; Purple Mountain Observatory (PMO), Chinese Academy of Sciences, Nanjing, China; Purple Mountain Observatory (PMO), Chinese Academy of Sciences, Nanjing, China; Purple Mountain Observatory (PMO), Chinese Academy of Sciences, Nanjing, China; Purple Mountain Observatory (PMO), Chinese Academy of Sciences, Nanjing, China; Purple Mountain Observatory (PMO), Chinese Academy of Sciences, Nanjing, China",2023,"National Key Basic Research and Development Program(grant numbers:2018YFA0404702); Key Research Program of Frontier Sciences, Chinese Academy of Sciences (CAS)(grant numbers:ZDBS-LY-SLH019); National Natural Science Foundation of China(grant numbers:11873100,11773084); Youth Innovation Promotion Association CAS(grant numbers:2019315); CAS International Cooperation Program(grant numbers:114332KYSB20190009); ",Algorithm design and analysis;computer aided analysis;performance analysis;reflector antennas;submillimeter wave technology,Actuators;Telescopes;Strain;Surface fitting;Surface treatment;Finite element analysis;Thermal loading
E. Baladi; G. S. Sethi; H. Legay; S. V. Hum,"Department of Electrical Engineering, Poly-Grames Research Center, Polytechnique Montréal, Montreal, QC, Canada; Latys Intelligence, Montreal, QC, Canada; Thales Alenia Space, Toulouse, France; The Edward S. Rogers Senior Department of Electrical and Computer Engineering, University of Toronto, Toronto, ON, Canada",2023,Thales Alenia Space and; Natural Sciences and Engineering Research Council of Canada (NSERC); ,Beam-steerable antennas;K-band;leaky-wave antennas (LWAs);reconfigurable unit cells;satellite communication;transmitarrays (TAs);true-time delay (TTD),Antenna feeds;Phased arrays;Stripline;Satellite antennas;Transmitting antennas;Substrates;Directive antennas
A. Dubok; A. B. Smolders,"Electrical Engineering Department, Eindhoven University of Technology, Eindhoven, MB, The Netherlands; Electrical Engineering Department, Eindhoven University of Technology, Eindhoven, MB, The Netherlands",2023,Netherlands Organization for Scientific Research (NWO) Technology Foundation through the Framework of the Project FREEBEAM; ,5G;6G;antenna array;focal-plane arrays (FPAs);millimeter-wave (mm-wave);reflector antennas;reflector modeling;wide-scan range;wireless communications,Optimization;Phased arrays;Reflector antennas;Azimuth;Apertures;Minimization;Prototypes
W. Li; D. Li; K. Zhou; Q. Fu; X. Yuan; X. Zhu,"School of Electronics and Communication Engineering, Sun Yat-sen University, Guangzhou, China; Shenzhen Key Laboratory of Navigation and Communication Integration, Shenzhen Campus of Sun Yat-sen University, Shenzhen, China; School of Electronics and Communication Engineering, Sun Yat-sen University, Guangzhou, China; School of Electronics and Communication Engineering, Sun Yat-sen University, Guangzhou, China; School of Electronics and Communication Engineering, Sun Yat-sen University, Guangzhou, China; School of Electronics and Communication Engineering, Sun Yat-sen University, Guangzhou, China",2023,"National Key Research and Development Program of China(grant numbers:2021YFA0716500); National Natural Science Foundation of China(grant numbers:61973328,91938301); Key Basic Research Projects of Shenzhen Science and Technology Commission(grant numbers:2020N259); ",Acoustically excited antenna (AEA);antenna miniaturization;magnetoelectric (ME) effect;piezoelectric effect;wireless communication,Antennas;Acoustic waves;Magnetoacoustic effects;Magnetic resonance;Magnetic domains;Magnetostriction;Dipole antennas
Z. Li; C. Xie; F. Yang; Y. Chen; S. -W. Qu; J. Hu; S. Yang,"School of Electronic Science and Engineering, University of Electronic Science and Technology of China (UESTC), Chengdu, China; School of Electronic Science and Engineering, University of Electronic Science and Technology of China (UESTC), Chengdu, China; School of Electronic Science and Engineering, University of Electronic Science and Technology of China (UESTC), Chengdu, China; School of Electronic Science and Engineering, University of Electronic Science and Technology of China (UESTC), Chengdu, China; School of Electronic Science and Engineering, University of Electronic Science and Technology of China (UESTC), Chengdu, China; School of Electronic Science and Engineering, University of Electronic Science and Technology of China (UESTC), Chengdu, China; School of Electronic Science and Engineering, University of Electronic Science and Technology of China (UESTC), Chengdu, China",2023,National Natural Science Foundation of China(grant numbers:61721001); 111 Project of China(grant numbers:BP0719011); China Postdoctoral Science Foundation(grant numbers:2020M683284); ,4-D antenna arrays;electromagnetic scattering;time modulation,Antenna arrays;Electromagnetic scattering;Phased arrays;Microstrip antenna arrays;Finite element analysis;Field programmable gate arrays;Amplitude modulation
J. -H. Low; P. -S. Chee; E. -H. Lim,"Department of Mechatronics and Biomedical Engineering, Universiti Tunku Abdul Rahman, Kajang, Malaysia; Department of Mechatronics and Biomedical Engineering, Universiti Tunku Abdul Rahman, Kajang, Malaysia; Department of Electrical and Electronic Engineering, Universiti Tunku Abdul Rahman, Kajang, Malaysia",2023,Universiti Tunku Abdul Rahman Strategic Research Fund (UTARSRF)(grant numbers:6274/012); Fundamental Research Grant Scheme (FRGS)(grant numbers:8073/C01); ,Frequency-reconfigurable antenna;in-metal tag antenna;ionic polymer-metal composite (IPMC);on-metal tag antenna,Antennas;Slot antennas;Substrates;Switches;Dipole antennas;Actuators;Impedance
A. Debard; A. Clemente; A. Tornese; C. Delaveaud,"CEA-Leti, University of Grenoble Alpes, Grenoble, France; CEA-Leti, University of Grenoble Alpes, Grenoble, France; CEA-Leti, University of Grenoble Alpes, Grenoble, France; CEA-Leti, University of Grenoble Alpes, Grenoble, France",2023,"Direction Générale de l’Armement (DGA/DS/MRIS), France; ",Antenna fundamental limits;linear array;maximum directivity;spherical wave expansion (SWE);superdirectivity,Antenna arrays;Dipole antennas;Antenna theory;Upper bound;Geometry;Wave functions;Linear antenna arrays
Y. Tawk; J. Costantine,"Department of Electrical and Computer Engineering, American University of Beirut, Beirut, Lebanon; Department of Electrical and Computer Engineering, American University of Beirut, Beirut, Lebanon",2023,,Additive manufacturing;circular polarization;helical arrays;phase tuning;reconfigurable antennas,Antenna arrays;Helical antennas;Wires;Dielectrics;Polarization;Bandwidth;Three-dimensional printing
W. Wang; Z. Fang; K. Tang; X. Wang; Z. Shu; Z. Zhao; Y. Zheng,"School of Electrical and Electronic Engineering, Nanyang Technological University, Jurong West, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Jurong West, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Jurong West, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Jurong West, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Jurong West, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Jurong West, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Jurong West, Singapore",2023,A*STAR SERC AME Program Nanosystems at the Edge(grant numbers:A18A4b0055); ,CMOS-based transceiver chip;diversity performance analysis;frequency-modulated continuous wave (FMCW);metasurface lens-based antenna;multiple-input multiple-output (MIMO) antenna;respiratory monitoring;wideband gain enhancement,Radar antennas;MIMO communication;Monitoring;Wideband;Radar;Gain;Antenna arrays
S. Paul; N. K. Tiwari; M. J. Akhtar,"Department of Electrical Engineering, IIT Kanpur, Kanpur, India; Department of Electrical Engineering, IIT Kanpur, Kanpur, India; Department of Electrical Engineering, IIT Kanpur, Kanpur, India",2023,,Biomedical;deep tissue monitoring;directivity;gradient refractive index (GRIN);lens;metasurface (MS);microwave imaging;torso;tumor,Lenses;Imaging;Radio frequency;Horn antennas;Antenna arrays;Tumors;Torso
Z. X. Wang; H. Q. Yang; F. Zhai; J. W. Wu; Q. Cheng; T. J. Cui,"State Key Laboratory of Millimeter Wave, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Wave, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Wave, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Wave, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Wave, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Wave, Southeast University, Nanjing, China",2023,"National Key Research and Development Program of China(grant numbers:2017YFA0700201,2017YFA0700202,2017YFA0700203,2018YFA0701904,2021YFA1401002); National Natural Science Foundation of China(grant numbers:62171124,61731010); Major Project of Natural Science Foundation of Jiangsu Province(grant numbers:BK20212002); Fundamental Research Funds for the Central Universities(grant numbers:2242022k30004); Higher Education Discipline Innovation Project(grant numbers:111-2-05); Scientific Research Foundation of Graduate School of Southeast University(grant numbers:YBYP2119); ",2-D beam steering;4 bit phase reconfigurability;low cost;low profile;programmable bit array;wide-angle scanning,Varactors;PIN photodiodes;Beam steering;Phased arrays;Encoding;Costs;Transmitting antennas
S. Jayant; G. Srivastava,"University School of Information, Communication and Technology, Guru Gobind Singh Indraprastha University, New Delhi, India; Electronics and Communication Engineering Department, Netaji Subhas University of Technology, New Delhi, India",2023,,Envelope correlation coefficient (ECC);isolation;multiple-input multiple-output (MIMO);notched band (NB);ultra-wideband (UWB),MIMO communication;Antennas;Ultra wideband antennas;Bandwidth;Wireless LAN;WiMAX;Gain
C. -H. Lee; J. -H. Lee,"Radar Research and Development Team, LIG Nex1, Yongin, South Korea; Department of Electronic and Electrical Engineering, Hongik University, Seoul, South Korea",2023,"Basic Science Research Program through the National Research Foundation of Korea (NRF); Ministry of Education(grant numbers:2015R1A6A1A03031833); Ministry of Science and ICT (MSIT), South Korea, under the Information Technology Research Center (ITRC); Institute for Information and Communications Technology Promotion (IITP)(grant numbers:IITP-2019-2016-0-00291); ",Beam steering;focusing;frequency selective surfaces (FSSs);multibeam antennas nonuniform power;slot arrays;transmitting antennas,Focusing;Antenna arrays;Slot antennas;Frequency selective surfaces;Phased arrays;Transmitting antennas;Beam steering
G. Ni; C. He; Y. Gao; J. Chen; R. Jin,"Department of Electronic Engineering, Shanghai Jiao Tong University, Shanghai, China; Department of Electronic Engineering, Shanghai Jiao Tong University, Shanghai, China; Department of Electronic Engineering, Shanghai Jiao Tong University, Shanghai, China; Department of Electronic Engineering, Shanghai Jiao Tong University, Shanghai, China; Department of Electronic Engineering, Shanghai Jiao Tong University, Shanghai, China",2023,"National Natural Science Foundation of China(grant numbers:61901263,62001291); ",Harmonic beam scanning;high efficiency;multiple-branch time modulation (TM);time-modulated array (TMA),Harmonic analysis;Phase modulation;Bandwidth;Power system harmonics;Radio frequency;Phase shifters;Phased arrays
Z. Esmati; D. A. Powell; M. C. Skipper; M. D. Abdalla; J. S. Tyo,"School of Engineering and Information Technology (IT), University of New South Wales, Canberra, ACT, Australia; School of Engineering and Information Technology (IT), University of New South Wales, Canberra, ACT, Australia; ASR Corporation, Albuquerque, NM, USA; ASR Corporation, Albuquerque, NM, USA; School of Engineering and Information Technology (IT), University of New South Wales, Canberra, ACT, Australia",2023,University of New South Wales (UNSW) Canberra Ph.D. Scholarship; ,Antenna theory;array antenna;electrically small antennas (ESAs);high power electromagnetic (HPEM);metamaterial-inspired ESA,Antenna arrays;Integrated circuit modeling;Antennas;Solid modeling;Numerical models;Probes;Equivalent circuits
C. Li; X. Lin; X. Yang; Z. Wen; C. Liang,"Yangtze Delta Region Institute (Huzhou) and the School of Electronic Engineering, University of Electronic Science and Technology of China, Huzhou, China; Yangtze Delta Region Institute (Huzhou) and the School of Electronic Engineering, University of Electronic Science and Technology of China, Huzhou, China; Yangtze Delta Region Institute (Huzhou) and the School of Electronic Engineering, University of Electronic Science and Technology of China, Huzhou, China; Yangtze Delta Region Institute (Huzhou) and the School of Electronic Engineering, University of Electronic Science and Technology of China, Huzhou, China; Yangtze Delta Region Institute (Huzhou) and the School of Electronic Engineering, University of Electronic Science and Technology of China, Huzhou, China",2023,"National Natural Science Foundation of China (NSFC)(grant numbers:U1966201,61871280); Fundamental Research Funds for the Central Universities (FRFCU)(grant numbers:A03019023801224); ",Controllable antenna array (CAA);customized heating;frequency multiplexing patch antenna array,Space heating;Electromagnetic heating;Frequency division multiplexing;Microwave antenna arrays;Resonant frequency;Patch antennas;Impedance
