Authors,Author Affiliations,Publication Year,Funding Information,Author Keywords,IEEE Terms
E. Abdo-Sánchez; M. Chen; A. Epstein; G. V. Eleftheriades,"Departamento de Ingeniería de Comunicaciones, Universidad de Málaga, Andalucía Tech, Málaga, Spain; Edward S. Rogers Sr. Department of Electrical and Computer Engineering, University of Toronto, Toronto, ON, Canada; Andrew and Erna Viterbi Faculty of Electrical Engineering, Technion—Israel Institute of Technology, Haifa, Israel; Edward S. Rogers Sr. Department of Electrical and Computer Engineering, University of Toronto, Toronto, ON, Canada",2019,H2020 Marie Skłodowska-Curie Actions(grant numbers:706334); ,Bianisotropy;broadside radiation;field transformation;Huygens’ principle;leaky-wave antenna (LWA);metasurface,Surface impedance;Harmonic analysis;Impedance;Surface waves;Magnetoelectric effects;Leaky wave antennas
P. F. Hu; Y. M. Pan; X. Y. Zhang; B. -J. Hu,"School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China",2019,National Natural Science Foundation of China(grant numbers:61871187); Guangdong Natural Science Funds for Distinguished Young Scholars(grant numbers:2016A030306007); ,Filtering antenna;patch antenna;reconfigurable antenna;wideband antenna,Probes;Filtering;Patch antennas;Wideband;Couplings;Broadband antennas
Z. Tang; J. Liu; R. Lian; Y. Li; Y. Yin,"National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China; National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China; National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China; National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China; National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China",2019,,Antenna array;common-mode (CM) suppression;differentially fed antenna;dual-polarized antenna;shorting stub;wideband,Resonant frequency;Dipole antennas;Bandwidth;Antenna arrays;Impedance;Impedance matching
Y. Yang; Z. Zhao; X. Ding; Z. Nie; Q. -H. Liu,"School of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China; Department of Electrical and Computer Engineering, Duke University, Durham, NC, USA",2019,"National Natural Science Foundation of China(grant numbers:61571086,61721001,61727803); ",Compact antenna;slot antenna;slotline transition;ultra-wideband (UWB),Slot antennas;Bandwidth;Ultra wideband antennas;Microstrip;Slot lines;Microstrip antennas
J. Lu; H. Zhang; W. Wang; X. Liang; J. Ge; M. Jin; W. Wu,"East China Research Institute of Electronic Engineering, Hefei, China; East China Research Institute of Electronic Engineering, Hefei, China; East China Research Institute of Electronic Engineering, Hefei, China; School of Communication and Information Engineering, Shanghai Jiaotong University, Shanghai, China; East China Research Institute of Electronic Engineering, Hefei, China; East China Research Institute of Electronic Engineering, Hefei, China; East China Research Institute of Electronic Engineering, Hefei, China",2019,"National Natural Science Foundation of China(grant numbers:61671416,61571298); ",Dual-polarized;filtenna;waveguide slot antenna,Electromagnetic waveguides;Slot antennas;Broadband antennas;Phased arrays;Bandwidth;Feeds
C. -X. Mao; M. Khalily; P. Xiao; T. W. C. Brown; S. Gao,"Electrical Engineering Department, Pennsylvania State University, University Park, PA, USA; Institute for Communication Systems, 5G Innovation Center, University of Surrey, Guildford, U.K.; Institute for Communication Systems, 5G Innovation Center, University of Surrey, Guildford, U.K.; Institute for Communication Systems, 5G Innovation Center, University of Surrey, Guildford, U.K.; School of Engineering and Digital Arts, University of Kent, Canterbury, U.K.",2019,European Commission(grant numbers:761498); ,Antenna;array;broadband;broadcast;fifth generation (5G);millimeter-wave (mm-wave);omnidirectional,Antenna arrays;Broadband antennas;Dipole antennas;Silicon carbide;Bandwidth;5G mobile communication
P. Liu; X. Zhu; Z. H. Jiang; Y. Zhang; H. Tang; W. Hong,"State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China",2019,"National Natural Science Foundation of China(grant numbers:61671149,61861136002,61601117); ",Millimeter-wave (mmW) antennas;sidelobe level;substrate integrated waveguide (SIW);tapered slot antenna (TSA);wideband array,Power dividers;Antenna radiation patterns;Linear antenna arrays;Slot antennas;Power transmission lines
A. Jafargholi; A. Jafargholi; J. H. Choi,"Mobile Communication Company of Iran, Tehran, Iran; Electromagnetic and Antenna Laboratory, Amirkabir University of Technology, Tehran, Iran; Department of Electrical Engineering, University at Buffalo, The State University of New York, Buffalo, NY, USA",2019,,Capacitively loaded loops (CLLs);metamaterials (MTMs);microstrip antenna;superstrate;surface wave reduction,Metamaterials;Mutual coupling;Surface waves;Phased arrays;Microstrip antenna arrays
H. Huang; Z. Shen,"School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore",2019,,Absorptive frequency-selective reflector (AFSR);microwave absorber;radar cross section (RCS) reduction;reflectarray;reflection phase,Resonators;Reflection;Scattering;Resonant frequency;Strips;Frequency selective surfaces
L. Guan; Z. He; D. Ding; R. Chen,"School of Electronic Engineering and Optical Technology, Nanjing University of Science and Technology, Nanjing, China; School of Electronic Engineering and Optical Technology, Nanjing University of Science and Technology, Nanjing, China; School of Electronic Engineering and Optical Technology, Nanjing University of Science and Technology, Nanjing, China; School of Electronic Engineering and Optical Technology, Nanjing University of Science and Technology, Nanjing, China",2019,"National Natural Science Foundation of China(grant numbers:61701232,61871228); Natural Science Foundation of Jiangsu Province(grant numbers:BK20170854,BK20171429); Young Elite Scientists Sponsorship Program by CAST(grant numbers:2017QNRC001); ",Antenna arrays;characteristic modes (CMs);entire-domain basis functions;volume-surface integral equation (VSIE),Antenna arrays;Method of moments;Microstrip antennas;Transmission line matrix methods;Standards;Mathematical model
A. Mancini; R. M. Lebrón; J. L. Salazar,"Advanced Radar Research Center, The University of Oklahoma, Norman, OK, USA; Advanced Radar Research Center, The University of Oklahoma, Norman, OK, USA; Advanced Radar Research Center, The University of Oklahoma, Norman, OK, USA",2019,,Microstrip arrays;phased arrays;radomes,Radomes;Rain;Radar;Antenna radiation patterns;Radar antennas;Attenuation;Phased arrays
H. Al-Saedi; S. Gigoyan; W. M. Abdel-Wahab; A. Palizban; A. Taeb; A. Ehsandar; E. Nenasheva; S. Safavi-Naeini,"Department of Communication Engineering, University of Technology, Iraq, Baghdad, Iraq; Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, ON, Canada; Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, ON, Canada; Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, ON, Canada; Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, ON, Canada; Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, ON, Canada; Ceramics Co. Ltd., Private R&D Company, Saint Petersburg, Russia; Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, ON, Canada",2019,Iraqi Ministry of Higher Education and Scientific Researche; C-COM Satellite Systems Inc.; Natural Sciences and Engineering Research Council of Canada; ,Circularly polarized (CP) antenna;millimeter-wave (mm-W) phased-array antenna (PAA);phase shifter;satellite mobile communication,Phase shifters;Phased arrays;Slabs;Dielectrics;Mobile antennas;Satellite antennas
I. Russo; C. Canestri; A. Manna; G. Mazzi; A. Tafuto,"Elettronica S.p.A., Rome, Italy; Elettronica S.p.A., Rome, Italy; Elettronica S.p.A., Rome, Italy; Elettronica S.p.A., Rome, Italy; Elettronica S.p.A., Rome, Italy",2019,,Directive antennas;dual-polarized antennas;lens antennas;microstrip arrays;multifrequency antennas;radar antennas,L-band;Dual band;Radar tracking;Microstrip antenna arrays;Radar antennas;Gain
Y. -M. Cai; W. Li; K. Li; S. Gao; Y. Yin; L. Zhao; W. Hu,"National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China; School of Engineering and Digital Arts, University of Kent, Canterbury, U.K.; School of Information Science and Technology, Northwest University, Xi’an, China.; School of Engineering and Digital Arts, University of Kent, Canterbury, U.K.; National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China; National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China; National Key Laboratory of Antennas and Microwave Technology, Xidian University, Xi’an, China",2019,"China Postdoctoral Science Foundation(grant numbers:2016M602769); National Natural Science Foundation of China(grant numbers:61501340,61701366); ",Tightly coupled arrays;transmitarray (TA);ultrawideband antenna,Antenna arrays;Antenna feeds;Delays;Wideband;Transmitting antennas
M. Akbari; A. Farahbakhsh; A. -R. Sebak,"Electrical and Computer Department, Concordia University, Montreal, QC, Canada; Department of Electrical and Computer Engineering, Graduate University of Advanced Technology, Kerman, Iran; Electrical and Computer Department, Concordia University, Montreal, QC, Canada",2019,,Circularly polarized (CP) antenna array;gap waveguide technology;sequential feeding network;slot antenna array,Antenna arrays;Power dividers;Antenna feeds;Waveguide discontinuities;Pins;Cavity resonators;Bandwidth
R. Kadlimatti; P. V. Parimi,"Advanced Wireless Systems Research Center, The State University of New York at Oswego, Oswego, NY, USA; Advanced Wireless Systems Research Center, The State University of New York at Oswego, Oswego, NY, USA",2019,,Circular Airy beam;high data-rate transmission;nondiffracting beams;orbital angular momentum (OAM) beam,Antenna arrays;Spirals;Diffraction;Modulation;Propagation;Apertures;Fourier transforms
S. Taravati; A. A. Kishk,"Department of Electrical and Computer Engineering, Concordia University, Montreal, QC, Canada; Department of Electrical and Computer Engineering, Concordia University, Montreal, QC, Canada",2019,,Permeability;permeability;refractive index;scattering;slab;space–time modulation (STM);wave engineering,Slabs;Media;Permeability;Permittivity;Antennas;Modulation;Scattering
A. A. Omar; Z. Shen,"School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore",2019,,3-D frequency-selective structure (FSS);conformal FSS;folded substrate;radome,Substrates;Frequency selective surfaces;Resonant frequency;Reflection;Passband;Radomes
P. Zhou; L. Wang; G. Zhang; J. Jiang; H. Chen; Y. Zhou; D. Liang; L. Deng,"State Key Laboratory of Electronic Thin Film and Integrated Devices, National Engineering Research Center of Electromagnetic Radiation Control Materials, University of Electronic Science and Technology of China, Chengdu, China; State Key Laboratory of Electronic Thin Film and Integrated Devices, National Engineering Research Center of Electromagnetic Radiation Control Materials, University of Electronic Science and Technology of China, Chengdu, China; State Key Laboratory of Electronic Thin Film and Integrated Devices, National Engineering Research Center of Electromagnetic Radiation Control Materials, University of Electronic Science and Technology of China, Chengdu, China; State Key Laboratory of Electronic Thin Film and Integrated Devices, National Engineering Research Center of Electromagnetic Radiation Control Materials, University of Electronic Science and Technology of China, Chengdu, China; State Key Laboratory of Electronic Thin Film and Integrated Devices, National Engineering Research Center of Electromagnetic Radiation Control Materials, University of Electronic Science and Technology of China, Chengdu, China; State Key Laboratory of Electronic Thin Film and Integrated Devices, National Engineering Research Center of Electromagnetic Radiation Control Materials, University of Electronic Science and Technology of China, Chengdu, China; State Key Laboratory of Electronic Thin Film and Integrated Devices, National Engineering Research Center of Electromagnetic Radiation Control Materials, University of Electronic Science and Technology of China, Chengdu, China; State Key Laboratory of Electronic Thin Film and Integrated Devices, National Engineering Research Center of Electromagnetic Radiation Control Materials, University of Electronic Science and Technology of China, Chengdu, China",2019,National Natural Science Foundation of China(grant numbers:61471097); Program for Changjiang Scholars and Innovative Research Team in University; Program for New Century Excellent Talents in University; ,Compensation mechanism;equivalent circuit model;resistive patterns;stretchable metamaterial absorber,Absorption;Resonant frequency;Metamaterials;Substrates;Electric fields;Equivalent circuits;Microwave antennas
A. Y. Modi; C. A. Balanis; C. R. Birtcher; H. N. Shaman,"School of Electrical, Computer, and Energy Engineering (Ira A. Fulton Schools of Engineering), Arizona State University, Tempe, AZ, USA; School of Electrical, Computer, and Energy Engineering (Ira A. Fulton Schools of Engineering), Arizona State University, Tempe, AZ, USA; School of Electrical, Computer, and Energy Engineering (Ira A. Fulton Schools of Engineering), Arizona State University, Tempe, AZ, USA; National Centre for Sensors and Defense Systems Technologies, King Abdulaziz City for Science and Technology, Riyadh, Saudi Arabia",2019,King Abdulaziz City for Science and Technology; ,Artificial magnetic conductor (AMC);array theory;Bragg’s law;checkerboard;Fermat’s principle;generalized Snell–Descartes’ law;Huygens’ principle;metasurfaces;radar cross section (RCS);RCS reduction;scattering cancellation;Schelkunoff polynomial method (SPM),Radar cross-sections;Phased arrays;Buildings;Scattering;Indexes
J. Lu; Y. Chen; D. Li; J. -F. Lee,"ElectroScience Laboratory, The Ohio State University, Columbus, OH, USA; School of Electronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; ElectroScience Laboratory, The Ohio State University, Columbus, OH, USA; ElectroScience Laboratory, The Ohio State University, Columbus, OH, USA",2019,"Ansys, Inc. Pittsburgh, PA, USA; ",Domain decomposition method (DDM);embedded domain decomposition;finite-element method (FEM);Maxwell’s equations,Geometry;Mathematical model;Surface impedance;Antennas;Electromagnetics;Material properties;Shape
D. S. Abraham; D. D. Giannacopoulos,"Department of Electrical and Computer Engineering, McGill University, Montréal, QC, Canada; Department of Electrical and Computer Engineering, McGill University, Montréal, QC, Canada",2019,Natural Sciences and Engineering Research Council of Canada; ,Dispersive media;finite-element methods;nonlinear media;time-domain analysis,Time-domain analysis;Dispersion;Finite element analysis;Finite difference methods;Mathematical model;Permittivity;Antennas
O. Ozgun; M. Kuzuoglu,"Department of Electrical and Electronics Engineering, Hacettepe University, Ankara, Turkey; Department of Electrical and Electronics Engineering, Middle East Technical University, Ankara, Turkey",2019,,Bistatic radar cross section (RCS);domain decomposition (DD);finite-element method (FEM);forward scattering;locally conformal perfectly matched layer (LC-PML);Monte Carlo;multipath;propagation;reflection coefficient;rough surface scattering;sea surface,Sea surface;Rough surfaces;Surface roughness;Optical surface waves;Surface waves;Scattering;Finite element analysis
Z. El Ahdab; F. Akleman,"Department of Electrical and Electronics Engineering, Istanbul Technical University, Istanbul, Turkey; Department of Electrical and Electronics Engineering, Istanbul Technical University, Istanbul, Turkey",2019,Scientific Research Projects Coordination Unit at Istanbul Technical University(grant numbers:38038); Turkey Scholarships Program; ,3-D radio wave propagation;finite-difference time-domain (FDTD);hybrid method;vector parabolic equation (PE),Time-domain analysis;Finite difference methods;Three-dimensional displays;Computational modeling;Solid modeling;Mathematical model;Numerical models
L. Akrou; H. J. A. d. Silva,"Faculty of Sciences, Abdelmalek Essaadi University, Tetouan, Morocco; Department of Electrical and Computer Engineering, University of Coimbra, Coimbra, Portugal",2019,,Characteristic modes;correlation-based methods;degenerated modes;eigenvalues tracking;modes swapping,Eigenvalues and eigenfunctions;Correlation;Indexes;Fractal antennas;Metals;Impedance
P. Ylä-Oijala; B. Kong; S. Järvenpää,"Department of Electronics and Nanoengineering, Aalto University, Espoo, Finland; Department of Electronics and Nanoengineering, Aalto University, Espoo, Finland; Department of Electronics and Nanoengineering, Aalto University, Espoo, Finland",2019,,Combined field integral equation (CFIE);combined source IE (CSIE);electric field IE (EFIE);impedance boundary condition (IBC);impedance IE;resonance;self-dual formulation;spurious solution,Integral equations;Surface impedance;Impedance;Surface waves;Method of moments;Magnetic resonance;Boundary conditions
E. K. Arıcı; A. Yapar,"Electrical and Electronics Engineering Faculty, Istanbul Technical University, Istanbul, Turkey; Electrical and Electronics Engineering Faculty, Istanbul Technical University, Istanbul, Turkey",2019,,Dielectric bodies;electromagnetic scattering by nonhomogeneous media;green function;integral equations;moment methods,Nonhomogeneous media;Green's function methods;Integral equations;Electromagnetic scattering;Method of moments;Dielectrics
J. C. Coetzee; S. Sheel,"School of Electrical Engineering and Computer Science, Queensland University of Technology, Brisbane, QLD, Australia; School of Electrical Engineering and Computer Science, Queensland University of Technology, Brisbane, QLD, Australia",2019,,Antenna arrays;mutual coupling;radar antennas;slot antennas;waveguide,Couplings;Equivalent circuits;Antenna arrays;Slot antennas;Mathematical model;Waveguide junctions
V. Khorashadi-Zadeh; A. Omrani; M. Dehmollaian,"School of Electric and Computer Engineering, University of Tehran, Tehran, Iran; School of Electric and Computer Engineering, University of Tehran, Tehran, Iran; Center of Excellence on Applied Electromagnetic Systems, School of Electrical and Computer Engineering, University of Tehran, Tehran, Iran",2019,,Floquet expansions;Fourier series;Green function;scattering,Periodic structures;Green's function methods;Two dimensional displays;Dielectrics;Scattering;Solids;Ray tracing
H. T. Yura; S. M. Beck,"Aerospace Corp, El Segundo, CA, US; Aerospace Corp, El Segundo, CA, US",2019,,Atmospheric propagation;level crossing statistics;multipath;scintillation;turbulence,Fluctuations;Radio frequency;Indexes;Receivers;Antenna measurements;Refractive index;Delay effects
J. Xu,"Department of Electrical Engineering and Computer Science, Loyola Marymount University, Los Angeles, CA, USA",2019,,Array synthesis;circular arrays;Laguerre–Gaussian (LG) modes;orbital angular momentum (OAM);OAM-based radio,Laser beams;Antenna arrays;Apertures;Optics;Radio frequency;Multiplexing
S. Tournier; P. Borderies; J. -R. Poirier,"Pontificia Universidad Católica, Santiago, Chile; ONERA-DEMR, Toulouse, France; LAPLACE, Université de Toulouse, CNRS, Toulouse, France",2019,Fondo Nacional de Desarrollo Científico y Tecnológico(grant numbers:3150446); ,Equivalent impedance condition;fast oscillating surface;Floquet theory;homogenization technique;periodic scattering,Surface waves;Surface treatment;Surface impedance;Boundary conditions;Scattering;Antennas;Taylor series
B. T. Nguyen; A. Samimi; S. E. W. Vergara; C. D. Sarris; J. J. Simpson,"Department of Electrical and Computer Engineering, University of Utah, Salt Lake City, UT, USA; Nanometrics Inc., Milpitas, CA, USA; Vencore Inc., Melbourne, FL, USA; Department of Electrical and Computer Engineering, University of Toronto, Toronto, ON, Canada; Department of Electrical and Computer Engineering, University of Utah, Salt Lake City, UT, USA",2019,"U.S. Air Force; Blue Waters Sustained Petascale Computing Project(grant numbers:#1440023); National Science Foundation(grant numbers:OCI-0725070,ACI-1238993); State of Illinois; ",Collisional magnetized cold plasma;electromagnetic (EM) wave propagation;finite-difference time-domain (FDTD);ionosphere;polynomial chaos;uncertainty,Plasmas;Perpendicular magnetic anisotropy;Time-domain analysis;Ionosphere;Finite difference methods;Magnetosphere
E. Martinez-de-Rioja; J. A. Encinar; R. Florencio; C. Tienda,"Information Processing and Telecommunications Center, Universidad Politécnica de Madrid, Madrid, Spain; Information Processing and Telecommunications Center, Universidad Politécnica de Madrid, Madrid, Spain; Information Processing and Telecommunications Center, Universidad Politécnica de Madrid, Madrid, Spain; Antenna Group, Airbus Defence and Space, Stevenage, U.K.",2019,Spanish Ministry of Economy and Competitiveness(grant numbers:TEC2016-75103-C2-1-R); Regional Government of Madrid(grant numbers:SPADERADARCM (P2013/ICE-3000)); European Space Agency(grant numbers:4000117113/16/NL/AF); ,Bifocal technique;communication satellites;dual-reflectarray antenna (DRAA);Ka-band;multibeam antennas,Reflector antennas;Three-dimensional displays;Satellite antennas;Feeds;Satellites;Ray tracing
A. F. Morabito; R. Palmeri; V. A. Morabito; A. R. Laganà; T. Isernia,"Consorzio Nazionale Interuniversitario per le Telecomunicazioni, Parma, Italy; Consorzio Nazionale Interuniversitario per le Telecomunicazioni, Parma, Italy; Consorzio Nazionale Interuniversitario per le Telecomunicazioni, Parma, Italy; Consorzio Nazionale Interuniversitario per le Telecomunicazioni, Parma, Italy; Consorzio Nazionale Interuniversitario per le Telecomunicazioni, Parma, Italy",2019,"Italian Ministry of Education, Universities, and Research through the Project of National Interest(grant numbers:2015KJE87K); ",Antenna measurements;antenna pattern synthesis;phase retrieval,Antenna measurements;Optimization;Phase measurement;Linear antenna arrays;Programming
L. Luini; C. G. Riva; L. Emiliani; J. Nessel,"Dipartimento di Elettronica, Informazione e Bioingegneria, Politecnico di Milano, Milan, Italy; Dipartimento di Elettronica, Informazione e Bioingegneria, Politecnico di Milano, Milan, Italy; SES S.A., Betzdorf, Luxembourg; NASA Glenn Research Center, Cleveland, OH, USA",2019,Air Force Office of Scientific Research(grant numbers:FA8655-13-1-3081); ,Cloud effect;electromagnetic propagation;rain effect;satellite communications (SatComs),Rain;Clouds;Attenuation;Logic gates;Predictive models;Data models;Correlation coefficient
