Authors,Author Affiliations,Publication Year,Funding Information,Author Keywords,IEEE Terms
H. Wu; K. Fu; S. Zuo; Z. Lin; X. Zhao; Y. Zhang,"Shaanxi Key Laboratory of Large Scale Electromagnetic Computing, Xidian University, Xi’an, China; School of Aeronautics and Astronautics, Zhejiang University, Hangzhou, Zhejiang, China; Shaanxi Key Laboratory of Large Scale Electromagnetic Computing, Xidian University, Xi’an, China; Shaanxi Key Laboratory of Large Scale Electromagnetic Computing, Xidian University, Xi’an, China; Shaanxi Key Laboratory of Large Scale Electromagnetic Computing, Xidian University, Xi’an, China; Shaanxi Key Laboratory of Large Scale Electromagnetic Computing, Xidian University, Xi’an, China",2024,"Key Research and Development Projects of Shaanxi Province(grant numbers:2022ZDLGY02-09,2023ZDLGY-42,2021GXLH-02,2022ZDLGY02-02); Fundamental Research Funds for the Central Universities(grant numbers:QTZX22160); ",A posteriori error estimation;adaptive analysis;computational electromagnetics (CEM);finite element method (FEM);mesh refinement,Finite element analysis;Error analysis;Mathematical models;Computational efficiency;Electric fields;Scattering parameters;Method of moments
M. Štumpf; G. Antonini; I. E. Lager,"Department of Radioelectronics, Faculty of Electrical Engineering and Communication, Lerch Laboratory of EM Research, Brno University of Technology, Brno, Czech Republic; UAq EMC Laboratory, University of L’Aquila, L’Aquila, Italy; Terahertz Sensing Group, Faculty of Electrical Engineering, Mathematics and Computer Science, Delft University of Technology, Delft, CD, The Netherlands",2024,Czech Science Foundation(grant numbers:20-01090S); ,Cagniard-DeHoop method of moments (CdH-MoM);slot antennas;time-domain (TD) analysis;transient electromagnetic (EM) field,Magnetic domains;Computational modeling;Admittance;Dielectrics;Voltage;Slot antennas;Numerical models
I. Nayak; F. L. Teixeira; R. J. Burkholder,"ElectroScience Laboratory and the Department of Electrical and Computer Engineering, The Ohio State University, Columbus, OH, USA; ElectroScience Laboratory and the Department of Electrical and Computer Engineering, The Ohio State University, Columbus, OH, USA; ElectroScience Laboratory and the Department of Electrical and Computer Engineering, The Ohio State University, Columbus, OH, USA",2024,Defense Advanced Research Projects Agency (DARPA) Cooperative Agreement HR 0011-21-2-0020; Ohio Supercomputer Center(grant numbers:PAS-0061); ,Cavity resonance;data-driven;dynamic mode decomposition (DMD);reduced-order model (ROM);time extrapolation,Time-domain analysis;Finite difference methods;Resonant frequency;Electromagnetics;Read only memory;Feature extraction;Time-frequency analysis
Q. J. Lim; C. Ross; A. Ghosh; F. W. Vook; G. Gradoni; Z. Peng,"Department of Electrical and Computer Engineering, Center for Computational Electromagnetics, University of Illinois at Urbana-Champaign, Urbana, IL, USA; Department of Electrical and Computer Engineering, Center for Computational Electromagnetics, University of Illinois at Urbana-Champaign, Urbana, IL, USA; NOKIA Standards, Nokia Bell Labs, Naperville, IL, USA; NOKIA Standards, Nokia Bell Labs, Naperville, IL, USA; Department of Electrical and Electronics Engineering, School of Mathematical Sciences and the George Green Institute for Electromagnetics Research, University of Nottingham, Nottingham, U.K.; Department of Electrical and Computer Engineering, Center for Computational Electromagnetics, University of Illinois at Urbana-Champaign, Urbana, IL, USA",2024,"U.S. National Science Foundation (NSF) CAREER Award(grant numbers:1750839); NSF Division of Electrical, Communications and Cyber Systems (ECCS)-U.K. Engineering and Physical Science Research Council (EPSRC) Award(grant numbers:2152617); Nokia University Donations Program; U.S. Office of Naval Research (ONR) Award(grant numbers:N00014-20-1-2835); European Union’s Horizon 2020 Industrial Leadership Project RISE-6G(grant numbers:101017011); Royal Society Industry Fellowship(grant numbers:INF\R2\192066); ",6G;diffusive scattering;electromagnetic (EM) metamaterials;Ising model;optimization;reconfigurable intelligent surface (RIS);weighted beamforming;wireless communication,Optimization;Array signal processing;Stationary state;Manganese;Scattering;Finite element analysis;Wireless communication
A. Papathanasopoulos; P. A. Apostolopoulos; Y. Rahmat-Samii,"Department of Electrical and Computer Engineering, University of California at Los Angeles, Los Angeles, CA, USA; Department of Electrical and Computer Engineering, The University of New Mexico, Albuquerque, NM, USA; Department of Electrical and Computer Engineering, University of California at Los Angeles, Los Angeles, CA, USA",2024,NASA FINESST Program(grant numbers:80NSSC19K1347); Alexander S. Onassis Public Benefit Foundation(grant numbers:F ZP 042-1/2019-2020); ,Antenna design;computational electromagnetics;genetic algorithms (GAs);machine learning;neural network;optimization methods;particle swarm optimization (PSO);patch antennas;Yagi-Uda antennas,Optimization;Linear programming;Antennas;Neural networks;Electromagnetics;Computational modeling;Approximation algorithms
S. Kasdorf; B. Troksa; C. Key; J. Harmon; S. Pasricha; B. M. Notaroš,"Department of Electrical and Computer Engineering, Colorado State University, Fort Collins, CO, USA; Department of Electrical and Computer Engineering, Colorado State University, Fort Collins, CO, USA; Department of Electrical and Computer Engineering, Colorado State University, Fort Collins, CO, USA; Department of Electrical and Computer Engineering, Colorado State University, Fort Collins, CO, USA; Department of Electrical and Computer Engineering, Colorado State University, Fort Collins, CO, USA; Department of Electrical and Computer Engineering, Colorado State University, Fort Collins, CO, USA",2024,National Science Foundation(grant numbers:ECCS-1646562); ,Asymptotic high-frequency techniques;graphics processing units (GPUs);high-performance computing;parallel/serial speedup;parallelism level;parallelization;ray tracing (RT);scaling;shooting bouncing rays;wireless propagation modeling,Graphics processing units;Codes;Parallel processing;Instruction sets;Electric fields;Computational efficiency;Ray tracing
H. Na; M. M. Taygur; T. F. Eibert,"Department of Electrical Engineering, School of Computation, Information and Technology, Technical University of Munich, Munich, Germany; Department of Electrical Engineering, School of Computation, Information and Technology, Technical University of Munich, Munich, Germany; Department of Electrical Engineering, School of Computation, Information and Technology, Technical University of Munich, Munich, Germany",2024,Deutsche Forschungsgemeinschaft (DFG)(grant numbers:EI 352/24-1); ,Diffraction;graphics processing unit (GPU);Huygens principle;physical optics (POs);ray tracing,Optical surface waves;Diffraction;Ray tracing;Surface waves;Graphics processing units;Reflection;Receivers
H. Wang; W. Wang; F. Zhang; Y. Wu; Y. Liu; G. F. Pedersen; W. Fan,"Department of Electronic Systems, Beijing University of Posts and Telecommunications, Beijing, China; Department of Electronic Systems, Beijing University of Posts and Telecommunications, Beijing, China; Department of Electronic Systems, Faculty of Engineering and Science, Antenna Propagation and Millimeter-Wave Systems (APMS) Section, Aalborg University, Aalborg, Denmark; Department of Electronic Systems, Beijing University of Posts and Telecommunications, Beijing, China; Department of Electronic Systems, Beijing University of Posts and Telecommunications, Beijing, China; Department of Electronic Systems, Faculty of Engineering and Science, Antenna Propagation and Millimeter-Wave Systems (APMS) Section, Aalborg University, Aalborg, Denmark; National Mobile Communications Research Laboratory, School of Information Science and Engineering, Southeast University, Nanjing, China",2024,"Startup Research Fund of Southeast University, China(grant numbers:RF1028623309); European Partnership on Metrology Project Metrology for Emerging Wireless Standards (MEWS) funded by the European Partnership on Metrology, Co-Financed from the European Union’s Horizon Europe Research and Innovation Program and by the Participating States(grant numbers:21NRM03); ",Antenna measurement;echo suppression;nonanechoic chamber;phaseless measurement;reference antenna,Antenna measurements;Phase measurement;Frequency measurement;Time measurement;Distortion measurement;Antennas;Reflector antennas
G. Zamora; J. Bonache,"Departament d’Enginyeria Electrònica, Universitat Autònoma de Barcelona, Bellaterra, Spain; Departament d’Enginyeria Electrònica, Universitat Autònoma de Barcelona, Bellaterra, Spain",2024,Ministerio de Economia y Competitividad (MINECO)-Spain(grant numbers:PID2019-103904RB-I00); ,Composite right/left-handed (CRLH);leaky wave antennas (LWAs);metamaterials;microstrip;split ring resonator (SRR),Leaky wave antennas;Antennas;Antenna radiation patterns;Space exploration;Current distribution;Current;Periodic structures
X. Zhao; Z. Yan; F. Fan; D. Sun; B. Wei; E. Wang; H. Zhu; Y. Dai; X. Liu,"National Key Laboratory of Antenna and Microwave Technology, Xidian University, Xi’an, China; National Key Laboratory of Antenna and Microwave Technology, Xidian University, Xi’an, China; National Key Laboratory of Antenna and Microwave Technology, Xidian University, Xi’an, China; School of Physics, Xidian University, Xi’an, China; School of Physics, Xidian University, Xi’an, China; National Key Laboratory of Antenna and Microwave Technology, Xidian University, Xi’an, China; National Key Laboratory of Antenna and Microwave Technology, Xidian University, Xi’an, China; National Key Laboratory of Antenna and Microwave Technology, Xidian University, Xi’an, China; National Key Laboratory of Antenna and Microwave Technology, Xidian University, Xi’an, China",2024,Fundamental Research Funds for the Central Universities; Innovation Fund of Xidian University(grant numbers:YJSJ23016); ,Gap waveguide (GW);grounded coplanar waveguide (GCPW);printed ridge GW (PRGW);slot antenna array;substrate integrated waveguide (SIW);transition;transmission lines,Substrates;Periodic structures;Metamaterials;Gap waveguide;Slot antennas;Microstrip antenna arrays;Propagation losses
P. Castillo-Tapia; J. Rico-Fernández; S. Clendinning; F. Mesa; O. Quevedo-Teruel,"Division of Electromagnetic Engineering and Fusion Science, KTH Royal Institute of Technology, Stockholm, Sweden; Northern Waves AB, Stockholm, Sweden; Division of Electromagnetic Engineering and Fusion Science, KTH Royal Institute of Technology, Stockholm, Sweden; Department of Applied Physics 1, ETS Ingeniería Informática, Universidad de Sevilla, Seville, Spain; Division of Electromagnetic Engineering and Fusion Science, KTH Royal Institute of Technology, Stockholm, Sweden",2024,Office of Naval Research (ONR)(grant numbers:N62909-20-1-2040); ,Additive manufacturing;geodesic lenses;losses;radiation efficiency;ray-tracing (RT),Lenses;Antennas;Antenna radiation patterns;Ray tracing;Surface roughness;Rough surfaces;Computational modeling
Q. H. Dang; S. J. Chen; N. Nguyen-Trong; C. Fumeaux,"School of Electrical and Mechanical Engineering, The University of Adelaide, Adelaide, SA, Australia; School of Electrical and Mechanical Engineering, The University of Adelaide, Adelaide, SA, Australia; School of Electrical and Mechanical Engineering, The University of Adelaide, Adelaide, SA, Australia; School of Electrical and Mechanical Engineering, The University of Adelaide, Adelaide, SA, Australia",2024,,Flexible antennas;frequency-reconfigurable antennas;textile antennas;wearable antennas,Antennas;Varactors;Resonant frequency;UHF antennas;Tuning;Capacitance;Substrates
X. Liu; B. Sanz-Izquierdo; H. Zhang; S. Gao; W. Hu; X. -X. Yang; J. T. Sri Sumantyo,"School of Engineering, University of Kent, Canterbury, U.K.; School of Engineering, University of Kent, Canterbury, U.K.; Huawei Technologies Company Ltd., Shenzhen, China; Department of Electronic Engineering, Chinese University of Hong Kong, Hong Kong, China; National Laboratory of Science and Technology on Antennas and Microwaves, Xidian University, Xi’an, China; School of Communication and Information Engineering, Shanghai University, Shanghai, China; Center for Environmental Remote Sensing, Chiba University, Chiba, Japan",2024,"Engineering and Physical Sciences Research Council (EPSRC)(grant numbers:EP/S005625/1,EP/N032497/1); Huawei Technologies Ltd.; China Scholarship Council; Royal Society—International Exchanges 2019 Cost Share (NSFC)(grant numbers:IEC\NSFC\191780); ",Base station array antenna;dual-band antenna;high selectivity;multimode resonance,Antennas;Filtering;Resonant frequency;5G mobile communication;Substrates;Dual band;Base stations
X. Tian; Q. Zeng; D. T. Nguyen; J. S. Ho,"Department of Electrical and Computer Engineering, Institute for Health Innovation and Technology, and the N.1 Institute, National University of Singapore, Queenstown, Singapore; Department of Electrical and Computer Engineering, Institute for Health Innovation and Technology, and the N.1 Institute, National University of Singapore, Queenstown, Singapore; Department of Electrical and Computer Engineering, Institute for Health Innovation and Technology, the N.1 Institute, the Integrative Sciences and Engineering Program (ISEP), and the NUS Graduate School, National University of Singapore, Queenstown, Singapore; Department of Electrical and Computer Engineering, Institute for Health Innovation and Technology, and the N.1 Institute, National University of Singapore, Queenstown, Singapore",2024,Institute for Health Innovation and Technology at the National University of Singapore; ,Phase surfaces;smart textiles;spoof surface plasmons (SSPs);wearable antennas,Wireless communication;Wireless sensor networks;Surface waves;Surface impedance;Implants;Wearable computers;Transmission line matrix methods
M. Capek; L. Jelinek,"Department of Electromagnetic Field, Czech Technical University in Prague, Prague, Czech Republic; Department of Electromagnetic Field, Czech Technical University in Prague, Prague, Czech Republic",2024,"Czech Science Foundation(grant numbers:21-19025M); Ministry of Education, Youth and Sports(grant numbers:LTAIN19047); ",Antenna theory;characteristic modes;eigenvalues and eigenfunctions;fundamental bounds;numerical methods;optimization methods,Upper bound;Antenna arrays;Scattering;Heating systems;Optical scattering;Optical polarization;Current density
H. Lu; S. Zhu; T. Skaik; B. Nie; Y. Liu; Y. Wang,"School of Integrated Circuits and Electronics, Beijing Institute of Technology, Beijing, China; School of Integrated Circuits and Electronics, Beijing Institute of Technology, Beijing, China; School of Electrical Electronic and Systems Engineering, University of Birmingham, Birmingham, U.K; School of Integrated Circuits and Electronics, Beijing Institute of Technology, Beijing, China; School of Electrical Electronic and Systems Engineering, University of Birmingham, Birmingham, U.K; School of Electrical Electronic and Systems Engineering, University of Birmingham, Birmingham, U.K",2024,"National Natural Science Foundation of China(grant numbers:62271047,61901040,12173006); ",Equal-length widened-and-grooved waveguide phase shifter;fully metallic antenna;sliding aperture technique;sub-terahertz (THz) multibeam antenna,Phase shifters;Delays;Array signal processing;Antennas;Aperture antennas;Phased arrays;Lenses
S. Lu; S. -W. Qu; P. -F. Li,"School of Electronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Electronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Electronic Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China",2024,"National Natural Science Foundation of China Projects(grant numbers:U20A20165,61721001,62001093); ",Beam scanning arrays;dual-band antennas;dual-polarized antennas;millimeter-wave antennas;shared-aperture antenna,Phased arrays;Substrates;Dual band;Slot antennas;Apertures;Impedance matching;Mutual coupling
A. Khan; Y. He; Z. N. Chen,"State Key Laboratory of Radio Frequency Heterogeneous Integration, Sino-British Antennas and Propagation Joint Laboratory of MOST, Shenzhen Key Laboratory of Antennas and Propagation, Guangdong Engineering Research Center of Base Station Antennas and Propagation, College of Electronics and Information Engineering, Shenzhen University, Shenzhen, China; State Key Laboratory of Radio Frequency Heterogeneous Integration, Sino-British Antennas and Propagation Joint Laboratory of MOST, Shenzhen Key Laboratory of Antennas and Propagation, Guangdong Engineering Research Center of Base Station Antennas and Propagation, College of Electronics and Information Engineering, Shenzhen University, Shenzhen, China; Department of Electrical and Computer Engineering, National University of Singapore, Cluny Road, Singapore",2024,"National Key Research and Development Program of China(grant numbers:2023YFE0107900); National Natural Science Foundation of China(grant numbers:62071306); Shenzhen Science and Technology Program(grant numbers:JCYJ20200109113601723,JSGG20210420091805014,JSGG20210802154203011); ",Circular polarization;modified Jerusalem-cross absorber (MJCA);multiple-input-multiple-output (MIMO) antenna;mutual coupling,Antennas;MIMO communication;Mutual coupling;Antenna arrays;Bandwidth;Slot antennas;Polarization
S. Gao; H. Wong,"Department of Electrical Engineering, State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong, Hong Kong, China; Department of Electrical Engineering, State Key Laboratory of Terahertz and Millimeter Waves, City University of Hong Kong, Hong Kong, China",2024,"National Natural Science Foundation of China(grant numbers:62071408); Research Grants Council of the Hong Kong, SAR, China(grant numbers:CityU 11215522); Basic and Applied Basic Research Foundation of Guangdong Province(grant numbers:2022B1515130011); 2022 Guangzhou Development District International Technology Cooperation Funding Scheme(grant numbers:2022GH07); ",Dual-band;Fabry–Perot (FP) cavity;high gain;shared aperture;transmitarray (TA),Aperture antennas;Dual band;Reflector antennas;Frequency measurement;Directive antennas;Antennas;Transmitting antennas
T. Deng; J. Jiao; D. Wang; H. Luo; L. Lu; W. Di; D. Lin; L. Zhu,"Shanghai Institute of Ceramics, Shanghai, China; Shanghai Institute of Ceramics, Shanghai, China; Shanghai Institute of Ceramics, Shanghai, China; Shanghai Institute of Ceramics, Shanghai, China; Shanghai Institute of Ceramics, Shanghai, China; Shanghai Institute of Ceramics, Shanghai, China; Shanghai Institute of Ceramics, Shanghai, China; Shanghai Institute of Ceramics, Shanghai, China",2024,"National Key Research and Development Program of China(grant numbers:2021YFA0716500,2021YFB3203002); National Natural Science Foundation of China(grant numbers:52032012); Shanghai Science Committee(grant numbers:19DZ1207200); Shanghai Science and Technology Innovation Action Plan Program(grant numbers:20511107404); 9th Institute of China Science and Technology Group(grant numbers:2022SK-001); ",Electromagnetic (EM) radiation;electrostriction;magnetoelectric (ME) antenna;near-field radiation;super low frequency (SLF),Magnetostriction;Magnetic domains;Magnetic flux;Antennas;Magnetoelectric effects;Magnetoacoustic effects;Saturation magnetization
A. Mahmoud; M. Ettorre; R. Sauleau,"CNRS, Institut d'Electronique et des Technologies du numéRique (IETR), UMR 6164, University of Rennes, Rennes, France; CNRS, Institut d'Electronique et des Technologies du numéRique (IETR), UMR 6164, University of Rennes, Rennes, France; CNRS, Institut d'Electronique et des Technologies du numéRique (IETR), UMR 6164, University of Rennes, Rennes, France",2024,"European Union through the European Regional Development Fund (ERDF);; French Region of Brittany, Ministry of Higher Education and Research, Rennes Métropole and Conseil Départemental 35; Contrats de Projets Etat Région (CPER) Project SOPHIE/STIC and Ondes; Centre National de la Recherche Scientifique (CNRS); ",Long slot;printed circuit board (PCB);satellite communication (Satcom);ultralow profile;wideband,Antenna arrays;Slot antennas;Reflection coefficient;Antenna feeds;Broadband antennas;Substrates;Standards
S. H. Kim; D. M. Kang; H. H. Bae; C. S. Park; T. H. Jang,"Department of Electrical Engineering, Korea Advanced Institute of Science and Technology (KAIST), Daejeon, Republic of Korea; Department of Electrical Engineering, Korea Advanced Institute of Science and Technology (KAIST), Daejeon, Republic of Korea; Department of Electrical Engineering, Korea Advanced Institute of Science and Technology (KAIST), Daejeon, Republic of Korea; Department of Electrical Engineering, Korea Advanced Institute of Science and Technology (KAIST), Daejeon, Republic of Korea; ERICA, Hanyang University, Ansan, Republic of Korea",2024,"National Research Foundation of Korea (NRF); South Korean Government [Ministry of Science, ICT and Future Planning (MSIP)](grant numbers:2022R1F1A1072517); Institute of Information and Communications Technology Planning & Evaluation (IITP); Korean Government [Ministry of Science and Information and Communication Technology (MSIT)] (High Resolution Vector Network Analyzer Software (SW) Development Supporting Sub-THz Frequency Band)(grant numbers:2022-0-00859); ",120-GHz;16-quadrature amplitude modulation (QAM);6G;CMOS;D-band;dual-polarized antenna;Internet of Things (IoT);polarization control;quadrature phase shift keying (QPSK);transmitter,Antennas;Gain;Phase shifters;Antenna measurements;Transmitting antennas;Gain control;Wireless communication
J. Lee; D. Lee; J. Ahn; M. Kim; B. Kim; G. Park; Y. Youn; W. Hong,"Department of Electrical Engineering, Pohang University of Science and Technology (POSTECH), Pohang, Republic of Korea; Department of Electrical Engineering, Pohang University of Science and Technology (POSTECH), Pohang, Republic of Korea; Department of Electrical Engineering, Pohang University of Science and Technology (POSTECH), Pohang, Republic of Korea; Department of Electrical Engineering, Pohang University of Science and Technology (POSTECH), Pohang, Republic of Korea; Department of Electrical Engineering, Pohang University of Science and Technology (POSTECH), Pohang, Republic of Korea; Department of Electrical Engineering, Pohang University of Science and Technology (POSTECH), Pohang, Republic of Korea; Department of Electrical Engineering, Pohang University of Science and Technology (POSTECH), Pohang, Republic of Korea; Department of Electrical Engineering, Pohang University of Science and Technology (POSTECH), Pohang, Republic of Korea",2024,"Korean Government (MSIT)(grant numbers:2018-0-00823,2020-0-00858,2021-0-00763); ",Compact low-loss selective coupler (CLSC);millimeter-wave (mmWave);phased array;widely separated mmWave dual-band,Antennas;Phased arrays;Couplers;Millimeter wave communication;Three-dimensional displays;Resonant frequency;Pins
P. Vadher; G. Sacco; D. Nikolayev,"CNRS, IETR—UMR 6164, University of Rennes, Rennes, France; CNRS, IETR—UMR 6164, University of Rennes, Rennes, France; CNRS, IETR—UMR 6164, University of Rennes, Rennes, France",2024,French Agence Nationale de la Recherche (ANR) through the Project MedWave(grant numbers:ANR-21-CE19-0045); European Union’s Horizon 2020 Research and Innovation Program(grant numbers:N°899546); European Union’s Horizon Europe Research and Innovation Program(grant numbers:N°101063966); ,Higher spatial order;K-band;Ku-band;lwa;meandering microstrip antenna;scanning rate,Harmonic analysis;Microstrip;Microstrip antennas;Polarization;K-band;Directive antennas;Antennas
S. Elkamhawy; R. H. Gohary; I. Lambadaris; A. R. Elahi,"Ericsson Inc., Ottawa, ON, Canada; Department of Systems and Computer Engineering, Carleton University, Ottawa, ON, Canada; Department of Systems and Computer Engineering, Carleton University, Ottawa, ON, Canada; Ericsson Inc., Ottawa, ON, Canada",2024,Natural Sciences and Engineering Research Council of Canada (NSERC); Ontario Centre of Innovation (OCI) Research Grants; ,Antenna arrays;antenna gain;antenna radiation patterns;beam steering;mutual coupling,Antenna arrays;Loaded antennas;Antenna radiation patterns;Dipole antennas;Finite element analysis;Current distribution;Directive antennas
P. F. Hu; K. W. Leung; Y. M. Pan; S. Y. Zheng,"School of Electronics and Information Technology, Guangdong Provincial Key Laboratory of Optoelectronic Information Processing Chips and Systems, Sun Yat-sen University, Guangzhou, China; School of Electronics and Information Technology, Guangdong Provincial Key Laboratory of Optoelectronic Information Processing Chips and Systems, Sun Yat-sen University, Guangzhou, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; School of Electronics and Information Technology, Sun Yat-sen University, Guangzhou, China",2024,Innovation and Technology Support Programme (ITSP) of Innovation and Technology Commission(grant numbers:ITS/210/19); National Natural Science Foundation of China(grant numbers:62001409); Shenzhen–Hong Kong–Macao Science and Technology Project (Category C)(grant numbers:SGDX20210823104002018); 2022 Guangdong–Hong Kong–Macao Joint Innovation Funding Scheme(grant numbers:2022A0505030021); ,Dielectric resonator antenna (DRA);dual-polarized;multiband antenna;omnidirectional antenna;Wi-Fi,Antennas;Substrates;Wireless fidelity;Omnidirectional antennas;Dielectric resonator antennas;Scattering parameters;Glass
