Authors,Author Affiliations,Publication Year,Funding Information,Author Keywords,IEEE Terms
L. Feng; G. Cui; X. Yu; L. Kong,"School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China",2021,"National Natural Science Foundation of China(grant numbers:61771109,61871080,61701088); Changjiang Scholar Program; Higher Education Discipline Innovation Project(grant numbers:B17008); Fundamental Research Funds for the Central Universities(grant numbers:2672018ZYGX2018J016); GF Science and Technology Special Innovation Zone Project; ",Alternating direction method of multipliers (ADMM);approximation algorithm;beampattern synthesis;hybrid optimization problem;subarray layout;thinned array;weight vector design,Layout;Optimization;Convex functions;Phased arrays;Optical wavelength conversion;Arrays
J. Yang; P. Yang; F. Yang; Z. Xing; X. Ma; S. Yang,"School of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China",2021,"National Natural Science Foundation of China(grant numbers:61871101,61721001,61631006); National Key Research and Development Program of China(grant numbers:2016YFC0303501); Joint Fund of Equipment Pre-Research of Aerospace Science and Technology(grant numbers:6141B061008); ",Convex programming (CP);linear arrays;nonuniformly spaced arrays;particle swarm optimization (PSO);subarrays,Optimization;Antenna radiation patterns;Linear programming;Programming;Particle swarm optimization;Layout;Shape
T. Marinović; D. I. L. De Villiers; D. J. Bekers; M. N. Johansson; A. Stjernman; R. Maaskant; G. A. E. Vandenbosch,"Department of Electrical Engineering (ESAT), KU Leuven, Leuven, Belgium; Department of Electrical and Electronic Engineering, Stellenbosch University, Stellenbosch, South Africa; Radar Technology Department, TNO, The Hague, AK, The Netherlands; Ericsson Research, Ericsson AB, Gothenburg, Sweden; Ericsson Research, Ericsson AB, Gothenburg, Sweden; Department of Electrical Engineering, Chalmers University of Technology, Gothenburg, Sweden; Department of Electrical Engineering (ESAT), KU Leuven, Leuven, Belgium",2021,"European Union’s Horizon 2020 Research and Innovation Program; Marie Skłodowska- Curie(grant numbers:721732); National Research Foundation of South Africa(grant numbers:75322,106033); ",Antenna arrays;iterative methods;method of moments (MoM);multiple scattering;mutual coupling (MC);radio astronomy;sparse arrays,Antenna arrays;Iterative methods;Scattering;Arrays;Jacobian matrices;Method of moments;IEEE Senior Members
B. Feng; L. Li; K. L. Chung; Y. Li,"College of Electronics and Information Engineering, Shenzhen University, Shenzhen, China; College of Physics and Optoelectronic Engineering, Shenzhen University, Shenzhen, China; Civionics Research Laboratory, Qingdao University of Technology, Qingdao, China; Civionics Research Laboratory, Qingdao University of Technology, Qingdao, China",2021,"International Cooperation Research Foundation of Shenzhen(grant numbers:GJHZ20180418190621167); 2019 Key Research and Development Plan of Shandong Province, China(grant numbers:2019GGX101059); ",3-D Printing;dual circular polarization;half-power beamwidth (HPBW);meta-column;wideband widebeam antenna,Dipole antennas;Broadband antennas;5G mobile communication;Loaded antennas;Wideband
T. Shi; L. Jin; L. Han; M. -C. Tang; H. -X. Xu; C. -W. Qiu,"School of Microelectronics and Communication Engineering, Chongqing University, Chongqing, China; Department of Electrical and Computer Engineering, Faculty of Engineering, National University of Singapore, Singapore; School of Natural and Applied Sciences, Northwestern Polytechnical University, Xi’an, China; School of Microelectronics and Communication Engineering, Chongqing University, Chongqing, China; Air and Missile Defense College, Air Force Engineering University, Xi’an, China; Department of Electrical and Computer Engineering, Faculty of Engineering, National University of Singapore, Singapore",2021,"Youth Talent Lifting Project of the China Association for Science and Technology(grant numbers:17-JCJQ-QT-003); Graduate School, Chongqing University(grant numbers:CYB18069); China Scholar Council, China(grant numbers:201806050181); Funding of the Leading Research Talent Cultivation Plan of Chongqing University(grant numbers:cqu2017hbrc1A08); ",Absorber;broadband;dispersion engineering;polarization insensitivity,Absorption;Broadband communication;Broadband antennas;Dispersion;Bandwidth;Magnetosphere;Permittivity
A. Darvish; A. A. Kishk,"Department of Electrical and Computer Engineering, Concordia University, Montreal, QC, Canada; Department of Electrical and Computer Engineering, Concordia University, Montreal, QC, Canada",2021,Fonds de Recherche du Qubec Nature et Technologies; ,Electromagnetic compatibility (EMC);electromagnetic shielding;frequency selective surfaces (FSSs);machine learning;near-field (NF) analysis;nonlinear regression;shielding effectiveness (SE);wearable shields,Noise measurement;Frequency selective surfaces;Diffraction;Reflection;Electric fields;Finite element analysis;Resonant frequency
C. Y. Tay; Z. N. Chen,"Department of Electrical and Computer Engineering, National University of Singapore, Singapore; Department of Electrical and Computer Engineering, National University of Singapore, Singapore",2021,,Bistatic measurement;inhomogeneous metasurface;microwave cloaking;sheet impedance,Nonhomogeneous media;Scattering;Antennas;Numerical models;Optimization;Microwave measurement
K. Wang; J. -J. Laurin; Q. Zhang; M. A. M. Hassan; Q. Zhang; K. Wu,"Poly-Grames Research Center, École Polytechnique de Montréal, Montréal, QC, Canada; Poly-Grames Research Center, École Polytechnique de Montréal, Montréal, QC, Canada; Peng Cheng Laboratory, Shenzhen, China; Poly-Grames Research Center, École Polytechnique de Montréal, Montréal, QC, Canada; Peng Cheng Laboratory, Shenzhen, China; Poly-Grames Research Center, École Polytechnique de Montréal, Montréal, QC, Canada",2021,Project “The Verification Platform of Multitier Coverage Communication Network for Oceans (LZC0020)”; Natural Sciences and Engineering Research Council (NSERC) of Canada; Consortium for Aerospace Research and Innovation in Canada (CARIC); Bombardier Aerospace; Isoneo Inc; National Natural Science Foundation of China(grant numbers:61871207); Shenzhen Science and Technology Innovation Committee Funds(grant numbers:JCYJ20190809115419425); ,Generalized sheet transition condition (GSTC);impedance boundary condition;metasurface;multifilament current method (MFCM);scattered field singularities,Surface impedance;Surface waves;Boundary conditions;Antennas;Time-domain analysis;Green's function methods;Linear systems
M. K. Emara; T. Tomura; J. Hirokawa; S. Gupta,"Department of Electronics, Carleton University, Ottawa, ON, Canada; Department of Electrical and Electronic Engineering, Tokyo Institute of Technology, Tokyo, Japan; Department of Electrical and Electronic Engineering, Tokyo Institute of Technology, Tokyo, Japan; Department of Electronics, Carleton University, Ottawa, ON, Canada",2021,Support Center for Advanced Telecommunications Technology Research Foundation (SCAT); Mizuho Foundation for the Promotion of Sciences; ,Beamforming;dielectric structure;difference-pattern (DP);Fabry–Pérot resonator;Huygens’ structure;millimeter-wave (mm-wave);reflection-canceling;refraction;slot-array antenna,Dielectrics;Bridges;Optical resonators;Resonant frequency;Antenna arrays
X. Wang; C. Caloz,"Polytechnique Montréal, Montreal, QC, Canada; KU Leuven, Leuven, Belgium",2021,,Camouflaging;interference immunity;metasurface;selectivity;spread spectrum;time modulation,Radar detection;Interference;Radar scattering;Demodulation;Bandwidth
W. Li; T. Qiu; J. Wang; L. Zheng; Y. Jing; Y. Jia; H. Wang; Y. Han; S. Qu,"Department of Basic Sciences, Air Force Engineering University, Xi’an, China; Department of Basic Sciences, Air Force Engineering University, Xi’an, China; Department of Basic Sciences, Air Force Engineering University, Xi’an, China; Department of Basic Sciences, Air Force Engineering University, Xi’an, China; Department of Basic Sciences, Air Force Engineering University, Xi’an, China; Department of Basic Sciences, Air Force Engineering University, Xi’an, China; Department of Basic Sciences, Air Force Engineering University, Xi’an, China; School of Physics and Optoelectronic Engineering, Xidian University, Xi’an, China; Department of Basic Sciences, Air Force Engineering University, Xi’an, China",2021,National Natural Science Foundation of China(grant numbers:61971435); National Natural Science Foundation of China(grant numbers:61901508); National Key Research and Development Program of China(grant numbers:2017YFA0700201); ,Coding metasurface;multibeam antenna;pattern reconfigurable;planar reflector,Encoding;Antenna radiation patterns;Varactors;Reflection;Integrated circuit modeling;Keyboards;Reflector antennas
J. W. Wu; Z. X. Wang; L. Zhang; Q. Cheng; S. Liu; S. Zhang; J. M. Song; T. J. Cui,"State Key Laboratory of Millimeter Wave, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Wave, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Wave, Southeast University, Nanjing, China; State Key Laboratory of Millimeter Wave, Southeast University, Nanjing, China; School of Physics and Astronomy, University of Birmingham, Birmingham, U.K.; School of Physics and Astronomy, University of Birmingham, Birmingham, U.K.; Department of Electrical and Computer Engineering, Iowa State University, Ames, IA, USA; State Key Laboratory of Millimeter Wave, Southeast University, Nanjing, China",2021,"National Natural Science Foundation of China(grant numbers:61701107); National Key Research and Development Program of China(grant numbers:2017YFA0700201,2017YFA0700202,2017YFA0700203,2018YFB1801505); National Natural Science Foundation of China(grant numbers:61871127,61890544,61801117,61735010,61731010,61722106,61701108,61631007); Higher Education Discipline Innovation Project(grant numbers:111-2-05); Fund for International Cooperation and Exchange of the National Natural Science Foundation of China(grant numbers:61761136007); ",Computer-generated holography;field synthesis;metasurfaces;phase coding;transmitarray,Three-dimensional displays;Holography;Antenna arrays;Spatial resolution;Transmitting antennas;Apertures;Microwave radiometry
C. Pérez-Arancibia; C. Turc; L. M. Faria; C. Sideris,"Institute for Mathematical and Computational Engineering, Pontificia Universidad Católica de Chile, Santiago, Chile; Department of Mathematical Sciences, New Jersey Institute of Technology, Newark, NJ, USA; INRIA and Laboratoire Poems, ENSTA ParisTech, Palaiseau Cedex, France; Department of Electrical and Computer Engineering, University of Southern California, Los Angeles, CA, USA",2021,"Fondo Nacional de Desarrollo Científico y Tecnológico (FONDECYT)(grant numbers:11181032); NSF(grant numbers:DMS-1614270,DMS-1908602); NSF(grant numbers:1849965); AFOSR(grant numbers:FA9550-20-1-0087); ",Composite surfaces;electric-field integral equation (EFIE);electromagnetic scattering;method of moments (MoM);singular integrals,Integral equations;Surface impedance;Method of moments;Interpolation;Antennas;Scattering;Kernel
C. Key; J. Harmon; B. M. Notaroš,"Department of Electrical and Computer Engineering, Colorado State University, Fort Collins, CO, USA; Department of Electrical and Computer Engineering, Colorado State University, Fort Collins, CO, USA; Department of Electrical and Computer Engineering, Colorado State University, Fort Collins, CO, USA",2021,"National Science Foundation(grant numbers:ECCS-1810492); U.S. Air Force Research Laboratory, CREATE SENTRi(grant numbers:FA8650-14-D-1725(6F1957)); ",Automated surface meshing;computational electromagnetics (CEM);higher-order methods;iterative adaptive refinement (AR);large-domain modeling;mesh refinement;method of moments;quadrilateral elements;Ricci flow;surface integral equation (SIE) techniques;triangular elements,Mesh generation;Robustness;Surface treatment;Computational modeling;Surface reconstruction;Computational electromagnetics;Adaptation models
A. Heldring; E. Ubeda; J. M. Rius,"Department of Signal Processing and Telecommunications, AntennaLab, Universitat Politecnica de Catalunya, Barcelona, Spain; Department of Signal Processing and Telecommunications, AntennaLab, Universitat Politecnica de Catalunya, Barcelona, Spain; Department of Signal Processing and Telecommunications, AntennaLab, Universitat Politecnica de Catalunya, Barcelona, Spain",2021,"Ministerio de Ciencia e Innovacion (MICINN)(grant numbers:TEC2016-78028-C3-1-P,TEC2017-84817-C2-2-R,TEC2017-83343-C4-2-R,PID 2019-107885GBC31,MDM2016-0600); Catalan Research Group 2017 SGR 219; ",Adaptive cross approximation (ACA);computational electromagnetics;fast solvers;method of moments,Convergence;Matrix decomposition;Approximation algorithms;Indexes;Impedance;Signal processing algorithms;Histograms
B. Karaosmanoğlu; Ö. Ergül,"Department of Electrical and Electronics Engineering, Middle East Technical University, Ankara, Turkey; Department of Electrical and Electronics Engineering, Middle East Technical University, Ankara, Turkey",2021,Scientific and Technical Research Council of Turkey (TUBITAK)(grant numbers:118E243); Turkish Academy of Sciences (TUBA) in the framework of the YSA Program; ,Integral equations;machine learning (ML);multilevel fast multipole algorithm (MLFMA),Electromagnetics;MLFMA;Machine learning;Method of moments;Convergence;Accelerometers;Mathematical models
P. De Tillieux; Y. Goussard,"Polytechnique Montréal, Montreal, QC, Canada; Polytechnique Montréal, Montreal, QC, Canada",2021,Partial support for this work was provided bu a Discovery grant of the Natural Sciences and Engineering Research Council of Canada; ,Biomedical magnetic induction tomography (MIT);inhomogeneous Green’s (IG) function;volume integral,Magnetic resonance imaging;Numerical models;Mathematical model;Computational modeling;Convergence;Image reconstruction
O. Hemmatyar; M. A. Abbassi; B. Rahmani; M. Memarian; K. Mehrany,"Electrical Engineering Department, Sharif University of Technology, Tehran, Iran; Electrical Engineering Department, Sharif University of Technology, Tehran, Iran; Electrical Engineering Department, Sharif University of Technology, Tehran, Iran; Electrical Engineering Department, Sharif University of Technology, Tehran, Iran; Electrical Engineering Department, Sharif University of Technology, Tehran, Iran",2021,,Blazing operation;Bragg line;circuit model;metallic grating,Integrated circuit modeling;Gratings;Diffraction;Mathematical model;Diffraction gratings;Equivalent circuits;Admittance
M. Lucido; F. Schettino; G. Panariello,"Department of Electrical and Information Engineering, University of Cassino and Southern Lazio, Cassino, Italy; Department of Electrical and Information Engineering, University of Cassino and Southern Lazio, Cassino, Italy; Department of Electrical and Information Engineering, University of Cassino and Southern Lazio, Cassino, Italy",2021,Italian Ministry of University Program “Dipartimenti di Eccellenza 2018-2022.”; ,Fredholm second-kind equation;Galerkin method;Helmholtz decomposition,Integral equations;Current;Harmonic analysis;Electromagnetic scattering;Mathematical model;Boundary conditions;Antennas
T. Ameloot; P. Van Torre; H. Rogier,"Department of Information Technology (INTEC), IDLab, Ghent University–imec, Ghent, Belgium; Department of Information Technology (INTEC), IDLab, Ghent University–imec, Ghent, Belgium; Department of Information Technology (INTEC), IDLab, Ghent University–imec, Ghent, Belgium",2021,"Research Foundation—Flanders (FWO) through the “MUlti-SErvice WIreless NETwork,” FWOFRS Excellence of Science (EOS) Project; ",Body-centric communication;diversity;LoRa;substrate-integrated waveguide (SIW);textile antenna,Antennas;Antenna measurements;Diversity reception;Wireless communication;Shadow mapping;Hardware;Textiles
M. Temiz; E. Alsusa; L. Danoon; Y. Zhang,"Department of Electrical and Electronic Engineering, The University of Manchester, Manchester, U.K; Department of Electrical and Electronic Engineering, The University of Manchester, Manchester, U.K; Department of Electrical and Electronic Engineering, The University of Manchester, Manchester, U.K; Department of Electrical and Electronic Engineering, The University of Manchester, Manchester, U.K",2021,,Antenna array;channel correlation;massive multiple-input–multiple-output (massive MIMO);mutual coupling;power control (PC) algorithm,Antenna arrays;Antenna measurements;Antenna radiation patterns;MIMO communication;Correlation;Geometry;Arrays
T. Pairon; C. Craeye; C. Oestges,"Institute of Information and Communication Technologies, Electronics and Applied Mathematics (ICTEAM), Université catholique de Louvain, Louvain-la-Neuve, Belgium; Institute of Information and Communication Technologies, Electronics and Applied Mathematics (ICTEAM), Université catholique de Louvain, Louvain-la-Neuve, Belgium; Institute of Information and Communication Technologies, Electronics and Applied Mathematics (ICTEAM), Université catholique de Louvain, Louvain-la-Neuve, Belgium",2021,Fonds pour la formation à la Recherche dans l’Industrie et l’Agriculture (FRIA) Grant of the Belgian Fonds National de la Recherche Scientifique (FNRS) Fund; ,Bistatic radar cross section (RCS);equivalence theorem;fast multipole method (FMM);forward scattering;magnetic-field integral equation (MFIE);physical optics (PO);shadowing,Scattering;Physical optics;Method of moments;Optical surface waves;Complexity theory;Estimation;Two dimensional displays
A. Alparslan,"Department of Electrical and Electronics Engineering, Trakya University, Edirne, Turkey",2021,TÜBİTAK(grant numbers:115C080); ,Complex longitudinal dependence;finite element method (FEM);Green’s functions;layered media;line source;perfectly matched layer (PML);Sommerfeld’s radiation condition,Three-dimensional displays;Geometry;Two dimensional displays;Nonhomogeneous media;Green's function methods;Spectral analysis;Electromagnetic scattering
C. Narendra; P. Mojabi,"Department of Electrical and Computer Engineering, University of Manitoba, Winnipeg, Canada; Department of Electrical and Computer Engineering, University of Manitoba, Winnipeg, Canada",2021,Natural Sciences and Engineering Research Council of Canada; Canada Research Chair Program grants; ,Gauss–Newton inversion (GNI);inverse scattering;microwave imaging (MWI);phaseless (magnitude-only) inversion;regularization,Antenna measurements;Microwave antennas;Phase measurement;Microwave measurement;Microwave imaging;Biomedical measurement
J. Yin; R. Wu; J. Yang; X. Xu; C. Fan,"Department of Electrical and Information Engineering, Hunan University, Changsha, China; Department of Electrical and Information Engineering, Hunan University, Changsha, China; Department of Electrical Engineering, Chalmers University of Technology, SE, Sweden; Department of Electrical Engineering, Chalmers University of Technology, SE, Sweden; Department of Communication Engineering, Nanjing University of Science and Technology, Nanjing, China",2021,E2 Seed Project of Chalmers University of Technology in Sweden; Science and Technology Program of Hunan Province in China(grant numbers:2018TP2015); ,Diagnostic method;Polymeric insulators;ultra-wideband (UWB),Insulators;Polymers;Data models;Antennas;Analytical models;Microwave theory and techniques;Dielectrics
